Time (s),Source Voltage (V),Node 1 Voltage (V),Node 2 Voltage (V),Resistor Voltage (V),Resistor Current (A),Diode Current (A)
0.007111,3.211263,-3.211263,-3.211263,-0.000000,-2.414335e-14,0.000000e+00
0.007112,3.235280,-3.235280,-3.235280,-0.000000,-2.401634e-14,0.000000e+00
0.007113,3.259169,-3.259169,-3.259169,-0.000000,-2.388889e-14,0.000000e+00
0.007114,3.282929,-3.282929,-3.282929,-0.000000,-2.376010e-14,0.000000e+00
0.007115,3.306559,-3.306559,-3.306559,-0.000000,-2.363043e-14,0.000000e+00
0.007116,3.330059,-3.330059,-3.330059,-0.000000,-2.349987e-14,0.000000e+00
0.007117,3.353428,-3.353428,-3.353428,-0.000000,-2.336886e-14,0.000000e+00
0.007118,3.376664,-3.376664,-3.376664,-0.000000,-2.323608e-14,0.000000e+00
0.007119,3.399767,-3.399767,-3.399767,-0.000000,-2.310285e-14,0.000000e+00
0.007120,3.422736,-3.422736,-3.422736,-0.000000,-2.296829e-14,0.000000e+00
0.007121,3.445569,-3.445569,-3.445569,-0.000000,-2.283329e-14,0.000000e+00
0.007122,3.468267,-3.468267,-3.468267,-0.000000,-2.269740e-14,0.000000e+00
0.007123,3.490827,-3.490827,-3.490827,-0.000000,-2.256062e-14,0.000000e+00
0.007124,3.513250,-3.513250,-3.513250,-0.000000,-2.242295e-14,0.000000e+00
0.007125,3.535534,-3.535534,-3.535534,-0.000000,-2.228395e-14,0.000000e+00
0.007126,3.557678,-3.557678,-3.557678,-0.000000,-2.214451e-14,0.000000e+00
0.007127,3.579682,-3.579682,-3.579682,-0.000000,-2.200373e-14,0.000000e+00
0.007128,3.601545,-3.601545,-3.601545,-0.000000,-2.186296e-14,0.000000e+00
0.007129,3.623266,-3.623266,-3.623266,-0.000000,-2.172040e-14,0.000000e+00
0.007130,3.644843,-3.644843,-3.644843,-0.000000,-2.157741e-14,0.000000e+00
0.007131,3.666277,-3.666277,-3.666277,-0.000000,-2.143352e-14,0.000000e+00
0.007132,3.687566,-3.687566,-3.687566,-0.000000,-2.128875e-14,0.000000e+00
0.007133,3.708709,-3.708709,-3.708709,-0.000000,-2.114353e-14,0.000000e+00
0.007134,3.729706,-3.729706,-3.729706,-0.000000,-2.099743e-14,0.000000e+00
0.007135,3.750555,-3.750555,-3.750555,-0.000000,-2.084954e-14,0.000000e+00
0.007136,3.771257,-3.771257,-3.771257,-0.000000,-2.070166e-14,0.000000e+00
0.007137,3.791810,-3.791810,-3.791810,-0.000000,-2.055289e-14,0.000000e+00
0.007138,3.812213,-3.812213,-3.812213,-0.000000,-2.040279e-14,0.000000e+00
0.007139,3.832465,-3.832465,-3.832465,-0.000000,-2.025224e-14,0.000000e+00
0.007140,3.852566,-3.852566,-3.852566,-0.000000,-2.010081e-14,0.000000e+00
0.007141,3.872515,-3.872515,-3.872515,-0.000000,-1.994893e-14,0.000000e+00
0.007142,3.892312,-3.892312,-3.892312,-0.000000,-1.979661e-14,0.000000e+00
0.007143,3.911954,-3.911954,-3.911954,-0.000000,-1.964251e-14,0.000000e+00
0.007144,3.931442,-3.931442,-3.931442,-0.000000,-1.948797e-14,0.000000e+00
0.007145,3.950775,-3.950775,-3.950775,-0.000000,-1.933342e-14,0.000000e+00
0.007146,3.969952,-3.969952,-3.969952,-0.000000,-1.917666e-14,0.000000e+00
0.007147,3.988972,-3.988972,-3.988972,-0.000000,-1.902034e-14,0.000000e+00
0.007148,4.007835,-4.007835,-4.007835,-0.000000,-1.886225e-14,0.000000e+00
0.007149,4.026539,-4.026539,-4.026539,-0.000000,-1.870504e-14,0.000000e+00
0.007150,4.045085,-4.045085,-4.045085,-0.000000,-1.854517e-14,0.000000e+00
0.007151,4.063471,-4.063471,-4.063471,-0.000000,-1.838618e-14,0.000000e+00
0.007152,4.081696,-4.081696,-4.081696,-0.000000,-1.822542e-14,0.000000e+00
0.007153,4.099761,-4.099761,-4.099761,-0.000000,-1.806466e-14,0.000000e+00
0.007154,4.117663,-4.117663,-4.117663,-0.000000,-1.790212e-14,0.000000e+00
0.007155,4.135403,-4.135403,-4.135403,-0.000000,-1.773959e-14,0.000000e+00
0.007156,4.152979,-4.152979,-4.152979,-0.000000,-1.757705e-14,0.000000e+00
0.007157,4.170392,-4.170392,-4.170392,-0.000000,-1.741274e-14,0.000000e+00
0.007158,4.187640,-4.187640,-4.187640,-0.000000,-1.724754e-14,0.000000e+00
0.007159,4.204723,-4.204723,-4.204723,-0.000000,-1.708322e-14,0.000000e+00
0.007160,4.221640,-4.221640,-4.221640,-0.000000,-1.691713e-14,0.000000e+00
0.007161,4.238390,-4.238390,-4.238390,-0.000000,-1.675016e-14,0.000000e+00
0.007162,4.254972,-4.254972,-4.254972,-0.000000,-1.658229e-14,0.000000e+00
0.007163,4.271387,-4.271387,-4.271387,-0.000000,-1.641443e-14,0.000000e+00
0.007164,4.287633,-4.287633,-4.287633,-0.000000,-1.624656e-14,0.000000e+00
0.007165,4.303710,-4.303710,-4.303710,-0.000000,-1.607692e-14,0.000000e+00
0.007166,4.319617,-4.319617,-4.319617,-0.000000,-1.590728e-14,0.000000e+00
0.007167,4.335354,-4.335354,-4.335354,-0.000000,-1.573675e-14,0.000000e+00
0.007168,4.350919,-4.350919,-4.350919,-0.000000,-1.556533e-14,0.000000e+00
0.007169,4.366312,-4.366312,-4.366312,-0.000000,-1.539302e-14,0.000000e+00
0.007170,4.381533,-4.381533,-4.381533,-0.000000,-1.522160e-14,0.000000e+00
0.007171,4.396582,-4.396582,-4.396582,-0.000000,-1.504841e-14,0.000000e+00
0.007172,4.411456,-4.411456,-4.411456,-0.000000,-1.487521e-14,0.000000e+00
0.007173,4.426157,-4.426157,-4.426157,-0.000000,-1.470024e-14,0.000000e+00
0.007174,4.440682,-4.440682,-4.440682,-0.000000,-1.452527e-14,0.000000e+00
0.007175,4.455033,-4.455033,-4.455033,-0.000000,-1.435030e-14,0.000000e+00
0.007176,4.469207,-4.469207,-4.469207,-0.000000,-1.417444e-14,0.000000e+00
0.007177,4.483205,-4.483205,-4.483205,-0.000000,-1.399769e-14,0.000000e+00
0.007178,4.497026,-4.497026,-4.497026,-0.000000,-1.382094e-14,0.000000e+00
0.007179,4.510670,-4.510670,-4.510670,-0.000000,-1.364420e-14,0.000000e+00
0.007180,4.524135,-4.524135,-4.524135,-0.000000,-1.346567e-14,0.000000e+00
0.007181,4.537422,-4.537422,-4.537422,-0.000000,-1.328626e-14,0.000000e+00
0.007182,4.550530,-4.550530,-4.550530,-0.000000,-1.310774e-14,0.000000e+00
0.007183,4.563458,-4.563458,-4.563458,-0.000000,-1.292744e-14,0.000000e+00
0.007184,4.576206,-4.576206,-4.576206,-0.000000,-1.274714e-14,0.000000e+00
0.007185,4.588773,-4.588773,-4.588773,-0.000000,-1.256684e-14,0.000000e+00
0.007186,4.601159,-4.601159,-4.601159,-0.000000,-1.238654e-14,0.000000e+00
0.007187,4.613364,-4.613364,-4.613364,-0.000000,-1.220446e-14,0.000000e+00
0.007188,4.625386,-4.625386,-4.625386,-0.000000,-1.202238e-14,0.000000e+00
0.007189,4.637226,-4.637226,-4.637226,-0.000000,-1.183942e-14,0.000000e+00
0.007190,4.648882,-4.648882,-4.648882,-0.000000,-1.165645e-14,0.000000e+00
0.007191,4.660356,-4.660356,-4.660356,-0.000000,-1.147260e-14,0.000000e+00
0.007192,4.671645,-4.671645,-4.671645,-0.000000,-1.128875e-14,0.000000e+00
0.007193,4.682749,-4.682749,-4.682749,-0.000000,-1.110401e-14,0.000000e+00
0.007194,4.693669,-4.693669,-4.693669,-0.000000,-1.092015e-14,0.000000e+00
0.007195,4.704404,-4.704404,-4.704404,-0.000000,-1.073541e-14,0.000000e+00
0.007196,4.714953,-4.714953,-4.714953,-0.000000,-1.054890e-14,0.000000e+00
0.007197,4.725315,-4.725315,-4.725315,-0.000000,-1.036327e-14,0.000000e+00
0.007198,4.735492,-4.735492,-4.735492,-0.000000,-1.017586e-14,0.000000e+00
0.007199,4.745481,-4.745481,-4.745481,-0.000000,-9.989343e-15,0.000000e+00
0.007200,4.755283,-4.755283,-4.755283,-0.000000,-9.801049e-15,0.000000e+00
0.007201,4.764897,-4.764897,-4.764897,-0.000000,-9.613643e-15,0.000000e+00
0.007202,4.774323,-4.774323,-4.774323,-0.000000,-9.426238e-15,0.000000e+00
0.007203,4.783560,-4.783560,-4.783560,-0.000000,-9.237944e-15,0.000000e+00
0.007204,4.792609,-4.792609,-4.792609,-0.000000,-9.049650e-15,0.000000e+00
0.007205,4.801468,-4.801468,-4.801468,-0.000000,-8.859580e-15,0.000000e+00
0.007206,4.810138,-4.810138,-4.810138,-0.000000,-8.670398e-15,0.000000e+00
0.007207,4.818618,-4.818618,-4.818618,-0.000000,-8.480328e-15,0.000000e+00
0.007208,4.826908,-4.826908,-4.826908,-0.000000,-8.290257e-15,0.000000e+00
0.007209,4.835007,-4.835007,-4.835007,-0.000000,-8.099299e-15,0.000000e+00
0.007210,4.842916,-4.842916,-4.842916,-0.000000,-7.908341e-15,0.000000e+00
0.007211,4.850633,-4.850633,-4.850633,-0.000000,-7.717382e-15,0.000000e+00
0.007212,4.858159,-4.858159,-4.858159,-0.000000,-7.525536e-15,0.000000e+00
0.007213,4.865493,-4.865493,-4.865493,-0.000000,-7.333689e-15,0.000000e+00
0.007214,4.872634,-4.872634,-4.872634,-0.000000,-7.141843e-15,0.000000e+00
0.007215,4.879584,-4.879584,-4.879584,-0.000000,-6.949108e-15,0.000000e+00
0.007216,4.886341,-4.886341,-4.886341,-0.000000,-6.757261e-15,0.000000e+00
0.007217,4.892905,-4.892905,-4.892905,-0.000000,-6.564527e-15,0.000000e+00
0.007218,4.899275,-4.899275,-4.899275,-0.000000,-6.370016e-15,0.000000e+00
0.007219,4.905453,-4.905453,-4.905453,-0.000000,-6.177281e-15,0.000000e+00
0.007220,4.911436,-4.911436,-4.911436,-0.000000,-5.983658e-15,0.000000e+00
0.007221,4.917226,-4.917226,-4.917226,-0.000000,-5.790035e-15,0.000000e+00
0.007222,4.922822,-4.922822,-4.922822,-0.000000,-5.595524e-15,0.000000e+00
0.007223,4.928223,-4.928223,-4.928223,-0.000000,-5.401013e-15,0.000000e+00
0.007224,4.933430,-4.933430,-4.933430,-0.000000,-5.206502e-15,0.000000e+00
0.007225,4.938442,-4.938442,-4.938442,-0.000000,-5.011991e-15,0.000000e+00
0.007226,4.943259,-4.943259,-4.943259,-0.000000,-4.816592e-15,0.000000e+00
0.007227,4.947881,-4.947881,-4.947881,-0.000000,-4.622080e-15,0.000000e+00
0.007228,4.952307,-4.952307,-4.952307,-0.000000,-4.425793e-15,0.000000e+00
0.007229,4.956538,-4.956538,-4.956538,-0.000000,-4.231282e-15,0.000000e+00
0.007230,4.960574,-4.960574,-4.960574,-0.000000,-4.035883e-15,0.000000e+00
0.007231,4.964413,-4.964413,-4.964413,-0.000000,-3.839595e-15,0.000000e+00
0.007232,4.968057,-4.968057,-4.968057,-0.000000,-3.642420e-15,0.000000e+00
0.007233,4.971504,-4.971504,-4.971504,-0.000000,-3.447909e-15,0.000000e+00
0.007234,4.974755,-4.974755,-4.974755,-0.000000,-3.251621e-15,0.000000e+00
0.007235,4.977810,-4.977810,-4.977810,-0.000000,-3.054446e-15,0.000000e+00
0.007236,4.980668,-4.980668,-4.980668,-0.000000,-2.858158e-15,0.000000e+00
0.007237,4.983330,-4.983330,-4.983330,-0.000000,-2.661871e-15,0.000000e+00
0.007238,4.985795,-4.985795,-4.985795,-0.000000,-2.464695e-15,0.000000e+00
0.007239,4.988063,-4.988063,-4.988063,-0.000000,-2.267520e-15,0.000000e+00
0.007240,4.990134,-4.990134,-4.990134,-0.000000,-2.070344e-15,0.000000e+00
0.007241,4.992008,-4.992008,-4.992008,-0.000000,-1.874945e-15,0.000000e+00
0.007242,4.993685,-4.993685,-4.993685,-0.000000,-1.676881e-15,0.000000e+00
0.007243,4.995165,-4.995165,-4.995165,-0.000000,-1.479705e-15,0.000000e+00
0.007244,4.996447,-4.996447,-4.996447,-0.000000,-1.282530e-15,0.000000e+00
0.007245,4.997533,-4.997533,-4.997533,-0.000000,-1.085354e-15,0.000000e+00
0.007246,4.998421,-4.998421,-4.998421,-0.000000,-8.881784e-16,0.000000e+00
0.007247,4.999112,-4.999112,-4.999112,-0.000000,-6.910028e-16,0.000000e+00
0.007248,4.999605,-4.999605,-4.999605,-0.000000,-4.938272e-16,0.000000e+00
0.007249,4.999901,-4.999901,-4.999901,-0.000000,-2.957634e-16,0.000000e+00
0.007250,5.000000,-5.000000,-5.000000,-0.000000,-9.858780e-17,0.000000e+00
0.007251,4.999901,-4.999901,-4.999901,0.000000,9.947598e-17,0.000000e+00
0.007252,4.999605,-4.999605,-4.999605,0.000000,2.966516e-16,0.000000e+00
0.007253,4.999112,-4.999112,-4.999112,0.000000,4.929390e-16,0.000000e+00
0.007254,4.998421,-4.998421,-4.998421,0.000000,6.910028e-16,0.000000e+00
0.007255,4.997533,-4.997533,-4.997533,0.000000,8.881784e-16,0.000000e+00
0.007256,4.996447,-4.996447,-4.996447,0.000000,1.085354e-15,0.000000e+00
0.007257,4.995165,-4.995165,-4.995165,0.000000,1.283418e-15,0.000000e+00
0.007258,4.993685,-4.993685,-4.993685,0.000000,1.479705e-15,0.000000e+00
0.007259,4.992008,-4.992008,-4.992008,0.000000,1.676881e-15,0.000000e+00
0.007260,4.990134,-4.990134,-4.990134,0.000000,1.874056e-15,0.000000e+00
0.007261,4.988063,-4.988063,-4.988063,0.000000,2.071232e-15,0.000000e+00
0.007262,4.985795,-4.985795,-4.985795,0.000000,2.268408e-15,0.000000e+00
0.007263,4.983330,-4.983330,-4.983330,0.000000,2.464695e-15,0.000000e+00
0.007264,4.980668,-4.980668,-4.980668,0.000000,2.661871e-15,0.000000e+00
0.007265,4.977810,-4.977810,-4.977810,0.000000,2.857270e-15,0.000000e+00
0.007266,4.974755,-4.974755,-4.974755,0.000000,3.055334e-15,0.000000e+00
0.007267,4.971504,-4.971504,-4.971504,0.000000,3.251621e-15,0.000000e+00
0.007268,4.968057,-4.968057,-4.968057,0.000000,3.447909e-15,0.000000e+00
0.007269,4.964413,-4.964413,-4.964413,0.000000,3.643308e-15,0.000000e+00
0.007270,4.960574,-4.960574,-4.960574,0.000000,3.839595e-15,0.000000e+00
0.007271,4.956538,-4.956538,-4.956538,0.000000,4.035883e-15,0.000000e+00
0.007272,4.952307,-4.952307,-4.952307,0.000000,4.230394e-15,0.000000e+00
0.007273,4.947881,-4.947881,-4.947881,0.000000,4.425793e-15,0.000000e+00
0.007274,4.943259,-4.943259,-4.943259,0.000000,4.622080e-15,0.000000e+00
0.007275,4.938442,-4.938442,-4.938442,0.000000,4.817480e-15,0.000000e+00
0.007276,4.933430,-4.933430,-4.933430,0.000000,5.011991e-15,0.000000e+00
0.007277,4.928223,-4.928223,-4.928223,0.000000,5.206502e-15,0.000000e+00
0.007278,4.922822,-4.922822,-4.922822,0.000000,5.401901e-15,0.000000e+00
0.007279,4.917226,-4.917226,-4.917226,0.000000,5.595524e-15,0.000000e+00
0.007280,4.911436,-4.911436,-4.911436,0.000000,5.790923e-15,0.000000e+00
0.007281,4.905453,-4.905453,-4.905453,0.000000,5.982770e-15,0.000000e+00
0.007282,4.899275,-4.899275,-4.899275,0.000000,6.177281e-15,0.000000e+00
0.007283,4.892905,-4.892905,-4.892905,0.000000,6.370904e-15,0.000000e+00
0.007284,4.886341,-4.886341,-4.886341,0.000000,6.564527e-15,0.000000e+00
0.007285,4.879584,-4.879584,-4.879584,0.000000,6.756373e-15,0.000000e+00
0.007286,4.872634,-4.872634,-4.872634,0.000000,6.949108e-15,0.000000e+00
0.007287,4.865493,-4.865493,-4.865493,0.000000,7.141843e-15,0.000000e+00
0.007288,4.858159,-4.858159,-4.858159,0.000000,7.334577e-15,0.000000e+00
0.007289,4.850633,-4.850633,-4.850633,0.000000,7.526424e-15,0.000000e+00
0.007290,4.842916,-4.842916,-4.842916,0.000000,7.717382e-15,0.000000e+00
0.007291,4.835007,-4.835007,-4.835007,0.000000,7.908341e-15,0.000000e+00
0.007292,4.826908,-4.826908,-4.826908,0.000000,8.099299e-15,0.000000e+00
0.007293,4.818618,-4.818618,-4.818618,0.000000,8.290257e-15,0.000000e+00
0.007294,4.810138,-4.810138,-4.810138,0.000000,8.480328e-15,0.000000e+00
0.007295,4.801468,-4.801468,-4.801468,0.000000,8.670398e-15,0.000000e+00
0.007296,4.792609,-4.792609,-4.792609,0.000000,8.859580e-15,0.000000e+00
0.007297,4.783560,-4.783560,-4.783560,0.000000,9.048762e-15,0.000000e+00
0.007298,4.774323,-4.774323,-4.774323,0.000000,9.237056e-15,0.000000e+00
0.007299,4.764897,-4.764897,-4.764897,0.000000,9.425349e-15,0.000000e+00
0.007300,4.755283,-4.755283,-4.755283,0.000000,9.613643e-15,0.000000e+00
0.007301,4.745481,-4.745481,-4.745481,0.000000,9.801937e-15,0.000000e+00
0.007302,4.735492,-4.735492,-4.735492,0.000000,9.989343e-15,0.000000e+00
0.007303,4.725315,-4.725315,-4.725315,0.000000,1.017586e-14,0.000000e+00
0.007304,4.714953,-4.714953,-4.714953,0.000000,1.036327e-14,0.000000e+00
0.007305,4.704404,-4.704404,-4.704404,0.000000,1.054890e-14,0.000000e+00
0.007306,4.693669,-4.693669,-4.693669,0.000000,1.073452e-14,0.000000e+00
0.007307,4.682749,-4.682749,-4.682749,0.000000,1.092015e-14,0.000000e+00
0.007308,4.671645,-4.671645,-4.671645,0.000000,1.110578e-14,0.000000e+00
0.007309,4.660356,-4.660356,-4.660356,0.000000,1.128875e-14,0.000000e+00
0.007310,4.648882,-4.648882,-4.648882,0.000000,1.147349e-14,0.000000e+00
0.007311,4.637226,-4.637226,-4.637226,0.000000,1.165734e-14,0.000000e+00
0.007312,4.625386,-4.625386,-4.625386,0.000000,1.183942e-14,0.000000e+00
0.007313,4.613364,-4.613364,-4.613364,0.000000,1.202238e-14,0.000000e+00
0.007314,4.601159,-4.601159,-4.601159,0.000000,1.220446e-14,0.000000e+00
0.007315,4.588773,-4.588773,-4.588773,0.000000,1.238565e-14,0.000000e+00
0.007316,4.576206,-4.576206,-4.576206,0.000000,1.256684e-14,0.000000e+00
0.007317,4.563458,-4.563458,-4.563458,0.000000,1.274802e-14,0.000000e+00
0.007318,4.550530,-4.550530,-4.550530,0.000000,1.292833e-14,0.000000e+00
0.007319,4.537422,-4.537422,-4.537422,0.000000,1.310774e-14,0.000000e+00
0.007320,4.524135,-4.524135,-4.524135,0.000000,1.328715e-14,0.000000e+00
0.007321,4.510670,-4.510670,-4.510670,0.000000,1.346567e-14,0.000000e+00
0.007322,4.497026,-4.497026,-4.497026,0.000000,1.364331e-14,0.000000e+00
0.007323,4.483205,-4.483205,-4.483205,0.000000,1.382094e-14,0.000000e+00
0.007324,4.469207,-4.469207,-4.469207,0.000000,1.399858e-14,0.000000e+00
0.007325,4.455033,-4.455033,-4.455033,0.000000,1.417444e-14,0.000000e+00
0.007326,4.440682,-4.440682,-4.440682,0.000000,1.435030e-14,0.000000e+00
0.007327,4.426157,-4.426157,-4.426157,0.000000,1.452527e-14,0.000000e+00
0.007328,4.411456,-4.411456,-4.411456,0.000000,1.470024e-14,0.000000e+00
0.007329,4.396582,-4.396582,-4.396582,0.000000,1.487521e-14,0.000000e+00
0.007330,4.381533,-4.381533,-4.381533,0.000000,1.504752e-14,0.000000e+00
0.007331,4.366312,-4.366312,-4.366312,0.000000,1.522160e-14,0.000000e+00
0.007332,4.350919,-4.350919,-4.350919,0.000000,1.539302e-14,0.000000e+00
0.007333,4.335354,-4.335354,-4.335354,0.000000,1.556533e-14,0.000000e+00
0.007334,4.319617,-4.319617,-4.319617,0.000000,1.573675e-14,0.000000e+00
0.007335,4.303710,-4.303710,-4.303710,0.000000,1.590639e-14,0.000000e+00
0.007336,4.287633,-4.287633,-4.287633,0.000000,1.607692e-14,0.000000e+00
0.007337,4.271387,-4.271387,-4.271387,0.000000,1.624656e-14,0.000000e+00
0.007338,4.254972,-4.254972,-4.254972,0.000000,1.641443e-14,0.000000e+00
0.007339,4.238390,-4.238390,-4.238390,0.000000,1.658229e-14,0.000000e+00
0.007340,4.221640,-4.221640,-4.221640,0.000000,1.675016e-14,0.000000e+00
0.007341,4.204723,-4.204723,-4.204723,0.000000,1.691625e-14,0.000000e+00
0.007342,4.187640,-4.187640,-4.187640,0.000000,1.708234e-14,0.000000e+00
0.007343,4.170392,-4.170392,-4.170392,0.000000,1.724754e-14,0.000000e+00
0.007344,4.152979,-4.152979,-4.152979,0.000000,1.741274e-14,0.000000e+00
0.007345,4.135403,-4.135403,-4.135403,0.000000,1.757616e-14,0.000000e+00
0.007346,4.117663,-4.117663,-4.117663,0.000000,1.774048e-14,0.000000e+00
0.007347,4.099761,-4.099761,-4.099761,0.000000,1.790212e-14,0.000000e+00
0.007348,4.081696,-4.081696,-4.081696,0.000000,1.806377e-14,0.000000e+00
0.007349,4.063471,-4.063471,-4.063471,0.000000,1.822453e-14,0.000000e+00
0.007350,4.045085,-4.045085,-4.045085,0.000000,1.838618e-14,0.000000e+00
0.007351,4.026539,-4.026539,-4.026539,0.000000,1.854517e-14,0.000000e+00
0.007352,4.007835,-4.007835,-4.007835,0.000000,1.870504e-14,0.000000e+00
0.007353,3.988972,-3.988972,-3.988972,0.000000,1.886269e-14,0.000000e+00
0.007354,3.969952,-3.969952,-3.969952,0.000000,1.902034e-14,0.000000e+00
0.007355,3.950775,-3.950775,-3.950775,0.000000,1.917710e-14,0.000000e+00
0.007356,3.931442,-3.931442,-3.931442,0.000000,1.933342e-14,0.000000e+00
0.007357,3.911954,-3.911954,-3.911954,0.000000,1.948797e-14,0.000000e+00
0.007358,3.892312,-3.892312,-3.892312,0.000000,1.964251e-14,0.000000e+00
0.007359,3.872515,-3.872515,-3.872515,0.000000,1.979572e-14,0.000000e+00
0.007360,3.852566,-3.852566,-3.852566,0.000000,1.994893e-14,0.000000e+00
0.007361,3.832465,-3.832465,-3.832465,0.000000,2.010125e-14,0.000000e+00
0.007362,3.812213,-3.812213,-3.812213,0.000000,2.025269e-14,0.000000e+00
0.007363,3.791810,-3.791810,-3.791810,0.000000,2.040323e-14,0.000000e+00
0.007364,3.771257,-3.771257,-3.771257,0.000000,2.055245e-14,0.000000e+00
0.007365,3.750555,-3.750555,-3.750555,0.000000,2.070166e-14,0.000000e+00
0.007366,3.729706,-3.729706,-3.729706,0.000000,2.084954e-14,0.000000e+00
0.007367,3.708709,-3.708709,-3.708709,0.000000,2.099698e-14,0.000000e+00
0.007368,3.687566,-3.687566,-3.687566,0.000000,2.114309e-14,0.000000e+00
0.007369,3.666277,-3.666277,-3.666277,0.000000,2.128875e-14,0.000000e+00
0.007370,3.644843,-3.644843,-3.644843,0.000000,2.143397e-14,0.000000e+00
0.007371,3.623266,-3.623266,-3.623266,0.000000,2.157785e-14,0.000000e+00
0.007372,3.601545,-3.601545,-3.601545,0.000000,2.172040e-14,0.000000e+00
0.007373,3.579682,-3.579682,-3.579682,0.000000,2.186296e-14,0.000000e+00
0.007374,3.557678,-3.557678,-3.557678,0.000000,2.200418e-14,0.000000e+00
0.007375,3.535534,-3.535534,-3.535534,0.000000,2.214451e-14,0.000000e+00
0.007376,3.513250,-3.513250,-3.513250,0.000000,2.228395e-14,0.000000e+00
0.007377,3.490827,-3.490827,-3.490827,0.000000,2.242295e-14,0.000000e+00
0.007378,3.468267,-3.468267,-3.468267,0.000000,2.256018e-14,0.000000e+00
0.007379,3.445569,-3.445569,-3.445569,0.000000,2.269740e-14,0.000000e+00
0.007380,3.422736,-3.422736,-3.422736,0.000000,2.283329e-14,0.000000e+00
0.007381,3.399767,-3.399767,-3.399767,0.000000,2.296874e-14,0.000000e+00
0.007382,3.376664,-3.376664,-3.376664,0.000000,2.310285e-14,0.000000e+00
0.007383,3.353428,-3.353428,-3.353428,0.000000,2.323608e-14,0.000000e+00
0.007384,3.330059,-3.330059,-3.330059,0.000000,2.336842e-14,0.000000e+00
0.007385,3.306559,-3.306559,-3.306559,0.000000,2.350031e-14,0.000000e+00
0.007386,3.282929,-3.282929,-3.282929,0.000000,2.363088e-14,0.000000e+00
0.007387,3.259169,-3.259169,-3.259169,0.000000,2.376010e-14,0.000000e+00
0.007388,3.235280,-3.235280,-3.235280,0.000000,2.388845e-14,0.000000e+00
0.007389,3.211263,-3.211263,-3.211263,0.000000,2.401679e-14,0.000000e+00
0.007390,3.187120,-3.187120,-3.187120,0.000000,2.414335e-14,0.000000e+00
0.007391,3.162851,-3.162851,-3.162851,0.000000,2.426903e-14,0.000000e+00
0.007392,3.138457,-3.138457,-3.138457,0.000000,2.439382e-14,0.000000e+00
0.007393,3.113939,-3.113939,-3.113939,0.000000,2.451817e-14,0.000000e+00
0.007394,3.089298,-3.089298,-3.089298,0.000000,2.464073e-14,0.000000e+00
0.007395,3.064535,-3.064535,-3.064535,0.000000,2.476241e-14,0.000000e+00
0.007396,3.039651,-3.039651,-3.039651,0.000000,2.488365e-14,0.000000e+00
0.007397,3.014648,-3.014648,-3.014648,0.000000,2.500355e-14,0.000000e+00
0.007398,2.989525,-2.989525,-2.989525,0.000000,2.512301e-14,0.000000e+00
0.007399,2.964284,-2.964284,-2.964284,0.000000,2.524070e-14,0.000000e+00
0.007400,2.938926,-2.938926,-2.938926,0.000000,2.535794e-14,0.000000e+00
0.007401,2.913452,-2.913452,-2.913452,0.000000,2.547385e-14,0.000000e+00
0.007402,2.887864,-2.887864,-2.887864,0.000000,2.558886e-14,0.000000e+00
0.007403,2.862161,-2.862161,-2.862161,0.000000,2.570300e-14,0.000000e+00
0.007404,2.836345,-2.836345,-2.836345,0.000000,2.581579e-14,0.000000e+00
0.007405,2.810417,-2.810417,-2.810417,0.000000,2.592815e-14,0.000000e+00
0.007406,2.784378,-2.784378,-2.784378,0.000000,2.603873e-14,0.000000e+00
0.007407,2.758229,-2.758229,-2.758229,0.000000,2.614886e-14,0.000000e+00
0.007408,2.731972,-2.731972,-2.731972,0.000000,2.625766e-14,0.000000e+00
0.007409,2.705606,-2.705606,-2.705606,0.000000,2.636513e-14,0.000000e+00
0.007410,2.679134,-2.679134,-2.679134,0.000000,2.647216e-14,0.000000e+00
0.007411,2.652556,-2.652556,-2.652556,0.000000,2.657785e-14,0.000000e+00
0.007412,2.625873,-2.625873,-2.625873,0.000000,2.668266e-14,0.000000e+00
0.007413,2.599087,-2.599087,-2.599087,0.000000,2.678613e-14,0.000000e+00
0.007414,2.572198,-2.572198,-2.572198,0.000000,2.688871e-14,0.000000e+00
0.007415,2.545207,-2.545207,-2.545207,0.000000,2.699041e-14,0.000000e+00
0.007416,2.518116,-2.518116,-2.518116,0.000000,2.709122e-14,0.000000e+00
0.007417,2.490926,-2.490926,-2.490926,0.000000,2.719025e-14,0.000000e+00
0.007418,2.463637,-2.463637,-2.463637,0.000000,2.728884e-14,0.000000e+00
0.007419,2.436251,-2.436251,-2.436251,0.000000,2.738609e-14,0.000000e+00
0.007420,2.408768,-2.408768,-2.408768,0.000000,2.748246e-14,0.000000e+00
0.007421,2.381191,-2.381191,-2.381191,0.000000,2.757750e-14,0.000000e+00
0.007422,2.353520,-2.353520,-2.353520,0.000000,2.767164e-14,0.000000e+00
0.007423,2.325755,-2.325755,-2.325755,0.000000,2.776401e-14,0.000000e+00
0.007424,2.297899,-2.297899,-2.297899,0.000000,2.785594e-14,0.000000e+00
0.007425,2.269952,-2.269952,-2.269952,0.000000,2.794653e-14,0.000000e+00
0.007426,2.241916,-2.241916,-2.241916,0.000000,2.803668e-14,0.000000e+00
0.007427,2.213791,-2.213791,-2.213791,0.000000,2.812506e-14,0.000000e+00
