Time,Input,Output,DiodeCurrent
0.000918,-2.455431,0.682109,0.001773
0.000918,-2.452694,0.682097,0.001771
0.000918,-2.449956,0.682084,0.001768
0.000919,-2.447217,0.682072,0.001765
0.000919,-2.444477,0.682060,0.001762
0.000919,-2.441736,0.682048,0.001760
0.000919,-2.438994,0.682036,0.001757
0.000919,-2.436251,0.682023,0.001754
0.000919,-2.433507,0.682011,0.001751
0.000919,-2.430762,0.681999,0.001749
0.000919,-2.428016,0.681986,0.001746
0.000919,-2.425269,0.681974,0.001743
0.000919,-2.422521,0.681962,0.001741
0.000920,-2.419773,0.681950,0.001738
0.000920,-2.417023,0.681937,0.001735
0.000920,-2.414272,0.681925,0.001732
0.000920,-2.411521,0.681913,0.001730
0.000920,-2.408768,0.681900,0.001727
0.000920,-2.406015,0.681888,0.001724
0.000920,-2.403260,0.681876,0.001721
0.000920,-2.400505,0.681864,0.001719
0.000920,-2.397749,0.681851,0.001716
0.000920,-2.394992,0.681839,0.001713
0.000921,-2.392233,0.681827,0.001710
0.000921,-2.389474,0.681814,0.001708
0.000921,-2.386714,0.681802,0.001705
0.000921,-2.383953,0.681790,0.001702
0.000921,-2.381191,0.681777,0.001699
0.000921,-2.378428,0.681765,0.001697
0.000921,-2.375664,0.681753,0.001694
0.000921,-2.372899,0.681740,0.001691
0.000921,-2.370134,0.681728,0.001688
0.000922,-2.367367,0.681715,0.001686
0.000922,-2.364599,0.681703,0.001683
0.000922,-2.361831,0.681691,0.001680
0.000922,-2.359061,0.681678,0.001677
0.000922,-2.356291,0.681666,0.001675
0.000922,-2.353520,0.681654,0.001672
0.000922,-2.350747,0.681641,0.001669
0.000922,-2.347974,0.681629,0.001666
0.000922,-2.345200,0.681616,0.001664
0.000922,-2.342425,0.681604,0.001661
0.000922,-2.339649,0.681592,0.001658
0.000923,-2.336872,0.681579,0.001655
0.000923,-2.334094,0.681567,0.001653
0.000923,-2.331316,0.681554,0.001650
0.000923,-2.328536,0.681542,0.001647
0.000923,-2.325755,0.681530,0.001644
0.000923,-2.322974,0.681517,0.001641
0.000923,-2.320191,0.681505,0.001639
0.000923,-2.317408,0.681492,0.001636
0.000923,-2.314624,0.681480,0.001633
0.000923,-2.311839,0.681467,0.001630
0.000924,-2.309053,0.681455,0.001628
0.000924,-2.306266,0.681442,0.001625
0.000924,-2.303478,0.681430,0.001622
0.000924,-2.300689,0.681418,0.001619
0.000924,-2.297899,0.681405,0.001616
0.000924,-2.295109,0.681393,0.001614
0.000924,-2.292317,0.681380,0.001611
0.000924,-2.289525,0.681368,0.001608
0.000924,-2.286731,0.681355,0.001605
0.000924,-2.283937,0.681343,0.001603
0.000925,-2.281142,0.681330,0.001600
0.000925,-2.278346,0.681318,0.001597
0.000925,-2.275549,0.681305,0.001594
0.000925,-2.272751,0.681293,0.001591
0.000925,-2.269952,0.681280,0.001589
0.000925,-2.267153,0.681268,0.001586
0.000925,-2.264352,0.681255,0.001583
0.000925,-2.261551,0.681243,0.001580
0.000925,-2.258749,0.681230,0.001578
0.000925,-2.255945,0.681218,0.001575
0.000926,-2.253141,0.681205,0.001572
0.000926,-2.250336,0.681193,0.001569
0.000926,-2.247530,0.681180,0.001566
0.000926,-2.244724,0.681167,0.001564
0.000926,-2.241916,0.681155,0.001561
0.000926,-2.239108,0.681142,0.001558
0.000926,-2.236298,0.681130,0.001555
0.000926,-2.233488,0.681117,0.001552
0.000926,-2.230677,0.681105,0.001550
0.000926,-2.227865,0.681092,0.001547
0.000927,-2.225052,0.681080,0.001544
0.000927,-2.222238,0.681067,0.001541
0.000927,-2.219423,0.681054,0.001538
0.000927,-2.216608,0.681042,0.001536
0.000927,-2.213791,0.681029,0.001533
0.000927,-2.210974,0.681017,0.001530
0.000927,-2.208156,0.681004,0.001527
0.000927,-2.205337,0.680992,0.001524
0.000927,-2.202517,0.680979,0.001522
0.000927,-2.199696,0.680966,0.001519
0.000928,-2.196874,0.680954,0.001516
0.000928,-2.194052,0.680941,0.001513
0.000928,-2.191228,0.680928,0.001510
0.000928,-2.188404,0.680916,0.001507
0.000928,-2.185579,0.680903,0.001505
0.000928,-2.182753,0.680891,0.001502
0.000928,-2.179926,0.680878,0.001499
0.000928,-2.177098,0.680865,0.001496
0.000928,-2.174270,0.680853,0.001493
0.000928,-2.171440,0.680840,0.001491
0.000929,-2.168610,0.680827,0.001488
0.000929,-2.165779,0.680815,0.001485
0.000929,-2.162947,0.680802,0.001482
0.000929,-2.160114,0.680789,0.001479
0.000929,-2.157280,0.680777,0.001477
0.000929,-2.154446,0.680764,0.001474
0.000929,-2.151610,0.680751,0.001471
0.000929,-2.148774,0.680739,0.001468
0.000929,-2.145937,0.680726,0.001465
0.000929,-2.143099,0.680713,0.001462
0.000930,-2.140260,0.680701,0.001460
0.000930,-2.137420,0.680688,0.001457
0.000930,-2.134580,0.680675,0.001454
0.000930,-2.131739,0.680663,0.001451
0.000930,-2.128896,0.680650,0.001448
0.000930,-2.126053,0.680637,0.001445
0.000930,-2.123210,0.680625,0.001443
0.000930,-2.120365,0.680612,0.001440
0.000930,-2.117519,0.680599,0.001437
0.000931,-2.114673,0.680586,0.001434
0.000931,-2.111826,0.680574,0.001431
0.000931,-2.108978,0.680561,0.001428
0.000931,-2.106129,0.680548,0.001426
0.000931,-2.103279,0.680536,0.001423
0.000931,-2.100429,0.680523,0.001420
0.000931,-2.097577,0.680510,0.001417
0.000931,-2.094725,0.680497,0.001414
0.000931,-2.091872,0.680485,0.001411
0.000931,-2.089018,0.680472,0.001409
0.000931,-2.086164,0.680459,0.001406
0.000932,-2.083308,0.680446,0.001403
0.000932,-2.080452,0.680434,0.001400
0.000932,-2.077595,0.680421,0.001397
0.000932,-2.074737,0.680408,0.001394
0.000932,-2.071878,0.680395,0.001391
0.000932,-2.069018,0.680382,0.001389
0.000932,-2.066158,0.680370,0.001386
0.000932,-2.063297,0.680357,0.001383
0.000932,-2.060435,0.680344,0.001380
0.000932,-2.057572,0.680331,0.001377
0.000933,-2.054708,0.680318,0.001374
0.000933,-2.051844,0.680306,0.001372
0.000933,-2.048978,0.680293,0.001369
0.000933,-2.046112,0.680280,0.001366
0.000933,-2.043245,0.680267,0.001363
0.000933,-2.040378,0.680254,0.001360
0.000933,-2.037509,0.680242,0.001357
0.000933,-2.034640,0.680229,0.001354
0.000933,-2.031770,0.680216,0.001352
0.000933,-2.028899,0.680203,0.001349
0.000934,-2.026027,0.680190,0.001346
0.000934,-2.023155,0.680177,0.001343
0.000934,-2.020281,0.680165,0.001340
0.000934,-2.017407,0.680152,0.001337
0.000934,-2.014532,0.680139,0.001334
0.000934,-2.011656,0.680126,0.001332
0.000934,-2.008780,0.680113,0.001329
0.000934,-2.005903,0.680100,0.001326
0.000934,-2.003025,0.680088,0.001323
0.000935,-2.000146,0.680075,0.001320
0.000935,-1.997266,0.680062,0.001317
0.000935,-1.994386,0.680049,0.001314
0.000935,-1.991504,0.680036,0.001311
0.000935,-1.988622,0.680023,0.001309
0.000935,-1.985739,0.680010,0.001306
0.000935,-1.982856,0.679997,0.001303
0.000935,-1.979971,0.679985,0.001300
0.000935,-1.977086,0.679972,0.001297
0.000935,-1.974200,0.679959,0.001294
0.000935,-1.971314,0.679946,0.001291
0.000936,-1.968426,0.679933,0.001288
0.000936,-1.965538,0.679920,0.001286
0.000936,-1.962649,0.679907,0.001283
0.000936,-1.959759,0.679894,0.001280
0.000936,-1.956868,0.679881,0.001277
0.000936,-1.953977,0.679868,0.001274
0.000936,-1.951085,0.679855,0.001271
0.000936,-1.948192,0.679843,0.001268
0.000936,-1.945298,0.679830,0.001265
0.000936,-1.942404,0.679817,0.001263
0.000937,-1.939509,0.679804,0.001260
0.000937,-1.936613,0.679791,0.001257
0.000937,-1.933716,0.679778,0.001254
0.000937,-1.930818,0.679765,0.001251
0.000937,-1.927920,0.679752,0.001248
0.000937,-1.925021,0.679739,0.001245
0.000937,-1.922121,0.679726,0.001242
0.000937,-1.919221,0.679713,0.001240
0.000937,-1.916319,0.679700,0.001237
0.000937,-1.913417,0.679687,0.001234
0.000938,-1.910514,0.679674,0.001231
0.000938,-1.907611,0.679661,0.001228
0.000938,-1.904706,0.679648,0.001225
0.000938,-1.901801,0.679635,0.001222
0.000938,-1.898895,0.679622,0.001219
0.000938,-1.895989,0.679609,0.001216
0.000938,-1.893082,0.679596,0.001213
0.000938,-1.890173,0.679583,0.001211
0.000938,-1.887265,0.679570,0.001208
0.000938,-1.884355,0.679557,0.001205
0.000939,-1.881445,0.679544,0.001202
0.000939,-1.878534,0.679531,0.001199
0.000939,-1.875622,0.679518,0.001196
0.000939,-1.872709,0.679505,0.001193
0.000939,-1.869796,0.679492,0.001190
0.000939,-1.866882,0.679479,0.001187
0.000939,-1.863967,0.679466,0.001185
0.000939,-1.861052,0.679453,0.001182
0.000939,-1.858136,0.679440,0.001179
0.000939,-1.855219,0.679427,0.001176
0.000940,-1.852301,0.679414,0.001173
0.000940,-1.849382,0.679401,0.001170
0.000940,-1.846463,0.679388,0.001167
0.000940,-1.843543,0.679375,0.001164
0.000940,-1.840623,0.679362,0.001161
0.000940,-1.837701,0.679349,0.001158
0.000940,-1.834779,0.679336,0.001155
0.000940,-1.831857,0.679323,0.001153
0.000940,-1.828933,0.679310,0.001150
0.000940,-1.826009,0.679297,0.001147
0.000941,-1.823084,0.679284,0.001144
0.000941,-1.820158,0.679270,0.001141
0.000941,-1.817232,0.679257,0.001138
0.000941,-1.814305,0.679244,0.001135
0.000941,-1.811377,0.679231,0.001132
0.000941,-1.808448,0.679218,0.001129
0.000941,-1.805519,0.679205,0.001126
0.000941,-1.802589,0.679192,0.001123
0.000941,-1.799658,0.679179,0.001120
0.000941,-1.796727,0.679166,0.001118
0.000942,-1.793795,0.679153,0.001115
0.000942,-1.790862,0.679140,0.001112
0.000942,-1.787929,0.679126,0.001109
0.000942,-1.784994,0.679113,0.001106
0.000942,-1.782059,0.679100,0.001103
0.000942,-1.779124,0.679087,0.001100
0.000942,-1.776187,0.679074,0.001097
0.000942,-1.773250,0.679061,0.001094
0.000942,-1.770313,0.679048,0.001091
0.000942,-1.767374,0.679035,0.001088
0.000943,-1.764435,0.679022,0.001085
0.000943,-1.761495,0.679008,0.001082
0.000943,-1.758555,0.678995,0.001080
0.000943,-1.755614,0.678982,0.001077
0.000943,-1.752672,0.678969,0.001074
0.000943,-1.749729,0.678956,0.001071
0.000943,-1.746786,0.678943,0.001068
0.000943,-1.743842,0.678929,0.001065
0.000943,-1.740897,0.678916,0.001062
0.000944,-1.737952,0.678903,0.001059
0.000944,-1.735006,0.678890,0.001056
0.000944,-1.732059,0.678877,0.001053
0.000944,-1.729111,0.678864,0.001050
0.000944,-1.726163,0.678851,0.001047
0.000944,-1.723215,0.678837,0.001044
0.000944,-1.720265,0.678824,0.001041
0.000944,-1.717315,0.678811,0.001039
0.000944,-1.714364,0.678798,0.001036
0.000944,-1.711413,0.678785,0.001033
0.000944,-1.708461,0.678771,0.001030
0.000945,-1.705508,0.678758,0.001027
0.000945,-1.702554,0.678745,0.001024
0.000945,-1.699600,0.678732,0.001021
0.000945,-1.696645,0.678719,0.001018
0.000945,-1.693690,0.678705,0.001015
0.000945,-1.690733,0.678692,0.001012
0.000945,-1.687777,0.678679,0.001009
0.000945,-1.684819,0.678666,0.001006
0.000945,-1.681861,0.678653,0.001003
0.000945,-1.678902,0.678639,0.001000
0.000946,-1.675942,0.678626,0.000997
0.000946,-1.672982,0.678613,0.000994
0.000946,-1.670021,0.678600,0.000991
0.000946,-1.667060,0.678586,0.000988
0.000946,-1.664098,0.678573,0.000986
0.000946,-1.661135,0.678560,0.000983
0.000946,-1.658171,0.678547,0.000980
0.000946,-1.655207,0.678533,0.000977
0.000946,-1.652243,0.678520,0.000974
0.000946,-1.649277,0.678507,0.000971
0.000947,-1.646311,0.678494,0.000968
0.000947,-1.643344,0.678480,0.000965
0.000947,-1.640377,0.678467,0.000962
0.000947,-1.637409,0.678454,0.000959
0.000947,-1.634440,0.678441,0.000956
0.000947,-1.631471,0.678427,0.000953
0.000947,-1.628501,0.678414,0.000950
0.000947,-1.625530,0.678401,0.000947
0.000947,-1.622559,0.678388,0.000944
0.000947,-1.619587,0.678374,0.000941
0.000948,-1.616615,0.678361,0.000938
0.000948,-1.613641,0.678348,0.000935
0.000948,-1.610668,0.678334,0.000932
0.000948,-1.607693,0.678321,0.000929
0.000948,-1.604718,0.678308,0.000926
0.000948,-1.601742,0.678295,0.000923
0.000948,-1.598766,0.678281,0.000920
0.000948,-1.595789,0.678268,0.000918
0.000948,-1.592811,0.678255,0.000915
0.000948,-1.589833,0.678241,0.000912
0.000949,-1.586854,0.678228,0.000909
0.000949,-1.583875,0.678215,0.000906
0.000949,-1.580895,0.678201,0.000903
0.000949,-1.577914,0.678188,0.000900
0.000949,-1.574933,0.678175,0.000897
0.000949,-1.571951,0.678161,0.000894
0.000949,-1.568968,0.678148,0.000891
0.000949,-1.565985,0.678135,0.000888
0.000949,-1.563001,0.678121,0.000885
0.000949,-1.560016,0.678108,0.000882
0.000950,-1.557031,0.678095,0.000879
0.000950,-1.554046,0.678081,0.000876
0.000950,-1.551059,0.678068,0.000873
0.000950,-1.548072,0.678055,0.000870
0.000950,-1.545085,0.678041,0.000867
0.000950,-1.542097,0.678028,0.000864
0.000950,-1.539108,0.678015,0.000861
0.000950,-1.536119,0.678001,0.000858
0.000950,-1.533129,0.677988,0.000855
0.000950,-1.530138,0.677975,0.000852
0.000951,-1.527147,0.677961,0.000849
0.000951,-1.524155,0.677948,0.000846
0.000951,-1.521163,0.677935,0.000843
0.000951,-1.518170,0.677921,0.000840
0.000951,-1.515176,0.677908,0.000837
0.000951,-1.512182,0.677894,0.000834
0.000951,-1.509187,0.677881,0.000831
0.000951,-1.506192,0.677868,0.000828
0.000951,-1.503196,0.677854,0.000825
0.000951,-1.500200,0.677841,0.000822
0.000952,-1.497202,0.677827,0.000819
0.000952,-1.494205,0.677814,0.000816
0.000952,-1.491206,0.677801,0.000813
0.000952,-1.488207,0.677787,0.000810
0.000952,-1.485208,0.677774,0.000807
0.000952,-1.482208,0.677760,0.000804
0.000952,-1.479207,0.677747,0.000801
0.000952,-1.476206,0.677734,0.000798
0.000952,-1.473204,0.677720,0.000795
0.000953,-1.470202,0.677707,0.000792
0.000953,-1.467199,0.677693,0.000790
0.000953,-1.464195,0.677680,0.000787
0.000953,-1.461191,0.677667,0.000784
0.000953,-1.458186,0.677653,0.000781
0.000953,-1.455181,0.677640,0.000778
0.000953,-1.452175,0.677626,0.000775
0.000953,-1.449168,0.677613,0.000772
0.000953,-1.446161,0.677599,0.000769
0.000953,-1.443154,0.677586,0.000766
0.000953,-1.440146,0.677573,0.000763
0.000954,-1.437137,0.677559,0.000760
0.000954,-1.434128,0.677546,0.000757
0.000954,-1.431118,0.677532,0.000754
0.000954,-1.428107,0.677519,0.000751
0.000954,-1.425096,0.677505,0.000748
0.000954,-1.422085,0.677492,0.000745
0.000954,-1.419073,0.677478,0.000742
0.000954,-1.416060,0.677465,0.000739
0.000954,-1.413047,0.677451,0.000736
0.000954,-1.410033,0.677438,0.000733
0.000955,-1.407019,0.677425,0.000730
0.000955,-1.404004,0.677411,0.000727
0.000955,-1.400988,0.677398,0.000724
0.000955,-1.397972,0.677384,0.000721
0.000955,-1.394956,0.677371,0.000718
0.000955,-1.391938,0.677357,0.000715
0.000955,-1.388921,0.677344,0.000712
0.000955,-1.385903,0.677330,0.000709
0.000955,-1.382884,0.677317,0.000706
0.000955,-1.379864,0.677303,0.000703
0.000956,-1.376845,0.677290,0.000700
0.000956,-1.373824,0.677276,0.000697
0.000956,-1.370803,0.677263,0.000694
0.000956,-1.367782,0.677249,0.000691
0.000956,-1.364760,0.677236,0.000688
0.000956,-1.361737,0.677222,0.000685
0.000956,-1.358714,0.677209,0.000682
0.000956,-1.355690,0.677195,0.000678
0.000956,-1.352666,0.677182,0.000675
0.000956,-1.349641,0.677168,0.000672
0.000957,-1.346616,0.677155,0.000669
0.000957,-1.343590,0.677141,0.000666
0.000957,-1.340564,0.677128,0.000663
0.000957,-1.337537,0.677114,0.000660
0.000957,-1.334510,0.677101,0.000657
0.000957,-1.331482,0.677087,0.000654
0.000957,-1.328454,0.677073,0.000651
0.000957,-1.325425,0.677060,0.000648
0.000957,-1.322395,0.677046,0.000645
0.000957,-1.319365,0.677033,0.000642
0.000958,-1.316335,0.677019,0.000639
0.000958,-1.313304,0.677006,0.000636
0.000958,-1.310272,0.676992,0.000633
0.000958,-1.307240,0.676979,0.000630
0.000958,-1.304208,0.676965,0.000627
0.000958,-1.301174,0.676952,0.000624
0.000958,-1.298141,0.676938,0.000621
0.000958,-1.295107,0.676925,0.000618
0.000958,-1.292072,0.676911,0.000615
0.000958,-1.289037,0.676897,0.000612
0.000959,-1.286001,0.676884,0.000609
0.000959,-1.282965,0.676870,0.000606
0.000959,-1.279928,0.676857,0.000603
0.000959,-1.276891,0.676843,0.000600
0.000959,-1.273854,0.676830,0.000597
0.000959,-1.270815,0.676816,0.000594
0.000959,-1.267777,0.676802,0.000591
0.000959,-1.264738,0.676789,0.000588
0.000959,-1.261698,0.676775,0.000585
0.000959,-1.258658,0.676762,0.000582
0.000960,-1.255617,0.676748,0.000579
0.000960,-1.252576,0.676734,0.000576
0.000960,-1.249534,0.676721,0.000573
0.000960,-1.246492,0.676707,0.000570
0.000960,-1.243449,0.676694,0.000567
0.000960,-1.240406,0.676680,0.000564
0.000960,-1.237363,0.676666,0.000561
0.000960,-1.234319,0.676653,0.000558
0.000960,-1.231274,0.676639,0.000555
0.000960,-1.228229,0.676626,0.000552
0.000961,-1.225183,0.676612,0.000549
0.000961,-1.222137,0.676598,0.000546
0.000961,-1.219091,0.676585,0.000543
0.000961,-1.216044,0.676571,0.000539
0.000961,-1.212996,0.676558,0.000536
0.000961,-1.209948,0.676544,0.000533
0.000961,-1.206900,0.676530,0.000530
0.000961,-1.203851,0.676517,0.000527
0.000961,-1.200801,0.676503,0.000524
0.000962,-1.197751,0.676490,0.000521
0.000962,-1.194701,0.676476,0.000518
0.000962,-1.191650,0.676462,0.000515
0.000962,-1.188599,0.676449,0.000512
0.000962,-1.185547,0.676435,0.000509
0.000962,-1.182495,0.676421,0.000506
0.000962,-1.179442,0.676408,0.000503
0.000962,-1.176389,0.676394,0.000500
0.000962,-1.173335,0.676380,0.000497
0.000962,-1.170281,0.676367,0.000494
0.000962,-1.167227,0.676353,0.000491
0.000963,-1.164172,0.676339,0.000488
0.000963,-1.161116,0.676326,0.000485
0.000963,-1.158060,0.676312,0.000482
0.000963,-1.155004,0.676299,0.000479
0.000963,-1.151947,0.676285,0.000476
0.000963,-1.148890,0.676271,0.000473
0.000963,-1.145832,0.676258,0.000470
0.000963,-1.142774,0.676244,0.000467
0.000963,-1.139715,0.676230,0.000463
0.000963,-1.136656,0.676217,0.000460
0.000964,-1.133597,0.676203,0.000457
0.000964,-1.130537,0.676189,0.000454
0.000964,-1.127476,0.676176,0.000451
0.000964,-1.124415,0.676162,0.000448
0.000964,-1.121354,0.676148,0.000445
0.000964,-1.118292,0.676134,0.000442
0.000964,-1.115230,0.676121,0.000439
0.000964,-1.112167,0.676107,0.000436
0.000964,-1.109104,0.676093,0.000433
0.000964,-1.106040,0.676080,0.000430
0.000965,-1.102976,0.676066,0.000427
0.000965,-1.099912,0.676052,0.000424
0.000965,-1.096847,0.676039,0.000421
0.000965,-1.093782,0.676025,0.000418
0.000965,-1.090716,0.676011,0.000415
0.000965,-1.087650,0.675998,0.000412
0.000965,-1.084583,0.675984,0.000409
0.000965,-1.081516,0.675970,0.000406
0.000965,-1.078449,0.675956,0.000402
0.000965,-1.075381,0.675943,0.000399
0.000966,-1.072313,0.675929,0.000396
0.000966,-1.069244,0.675915,0.000393
0.000966,-1.066175,0.675902,0.000390
0.000966,-1.063106,0.675888,0.000387
0.000966,-1.060036,0.675874,0.000384
0.000966,-1.056965,0.675860,0.000381
0.000966,-1.053894,0.675847,0.000378
0.000966,-1.050823,0.675833,0.000375
0.000966,-1.047752,0.675819,0.000372
0.000966,-1.044679,0.675806,0.000369
0.000967,-1.041607,0.675792,0.000366
0.000967,-1.038534,0.675778,0.000363
0.000967,-1.035461,0.675764,0.000360
0.000967,-1.032387,0.675751,0.000357
0.000967,-1.029313,0.675737,0.000354
0.000967,-1.026239,0.675723,0.000351
0.000967,-1.023164,0.675709,0.000347
0.000967,-1.020088,0.675696,0.000344
0.000967,-1.017013,0.675682,0.000341
0.000967,-1.013936,0.675668,0.000338
0.000968,-1.010860,0.675654,0.000335
0.000968,-1.007783,0.675641,0.000332
0.000968,-1.004706,0.675627,0.000329
0.000968,-1.001628,0.675613,0.000326
0.000968,-0.998550,0.675599,0.000323
0.000968,-0.995471,0.675586,0.000320
0.000968,-0.992393,0.675572,0.000317
0.000968,-0.989313,0.675558,0.000314
0.000968,-0.986234,0.675544,0.000311
0.000968,-0.983153,0.675531,0.000308
0.000969,-0.980073,0.675517,0.000305
0.000969,-0.976992,0.675503,0.000301
0.000969,-0.973911,0.675489,0.000298
0.000969,-0.970829,0.675476,0.000295
0.000969,-0.967747,0.675462,0.000292
0.000969,-0.964665,0.675448,0.000289
0.000969,-0.961582,0.675434,0.000286
0.000969,-0.958499,0.675421,0.000283
0.000969,-0.955416,0.675407,0.000280
0.000969,-0.952332,0.675393,0.000277
0.000970,-0.949247,0.675379,0.000274
0.000970,-0.946163,0.675365,0.000271
0.000970,-0.943078,0.675352,0.000268
0.000970,-0.939992,0.675338,0.000265
0.000970,-0.936907,0.675324,0.000262
0.000970,-0.933820,0.675310,0.000259
0.000970,-0.930734,0.675296,0.000255
0.000970,-0.927647,0.675283,0.000252
0.000970,-0.924560,0.675269,0.000249
0.000971,-0.921472,0.675255,0.000246
0.000971,-0.918384,0.675241,0.000243
0.000971,-0.915296,0.675227,0.000240
0.000971,-0.912207,0.675214,0.000237
0.000971,-0.909118,0.675200,0.000234
0.000971,-0.906029,0.675186,0.000231
0.000971,-0.902939,0.675172,0.000228
0.000971,-0.899849,0.675158,0.000225
0.000971,-0.896758,0.675145,0.000222
0.000971,-0.893668,0.675131,0.000219
0.000971,-0.890576,0.675117,0.000215
0.000972,-0.887485,0.675103,0.000212
0.000972,-0.884393,0.675089,0.000209
0.000972,-0.881301,0.675076,0.000206
0.000972,-0.878208,0.675062,0.000203
0.000972,-0.875115,0.675048,0.000200
0.000972,-0.872022,0.675034,0.000197
0.000972,-0.868928,0.675020,0.000194
0.000972,-0.865834,0.675006,0.000191
0.000972,-0.862740,0.674993,0.000188
0.000972,-0.859646,0.674979,0.000185
0.000973,-0.856551,0.674965,0.000182
0.000973,-0.853455,0.674951,0.000179
0.000973,-0.850360,0.674937,0.000175
0.000973,-0.847264,0.674923,0.000172
0.000973,-0.844167,0.674910,0.000169
0.000973,-0.841071,0.674896,0.000166
0.000973,-0.837974,0.674882,0.000163
0.000973,-0.834876,0.674868,0.000160
0.000973,-0.831779,0.674854,0.000157
0.000973,-0.828681,0.674840,0.000154
0.000974,-0.825582,0.674827,0.000151
0.000974,-0.822484,0.674813,0.000148
0.000974,-0.819385,0.674799,0.000145
0.000974,-0.816285,0.674785,0.000142
0.000974,-0.813186,0.674771,0.000138
0.000974,-0.810086,0.674757,0.000135
0.000974,-0.806986,0.674744,0.000132
0.000974,-0.803885,0.674730,0.000129
0.000974,-0.800784,0.674716,0.000126
0.000974,-0.797683,0.674702,0.000123
0.000975,-0.794581,0.674688,0.000120
0.000975,-0.791480,0.674674,0.000117
0.000975,-0.788378,0.674660,0.000114
0.000975,-0.785275,0.674647,0.000111
0.000975,-0.782172,0.674633,0.000108
0.000975,-0.779069,0.674619,0.000104
0.000975,-0.775966,0.674605,0.000101
0.000975,-0.772862,0.674591,0.000098
0.000975,-0.769758,0.674577,0.000095
0.000975,-0.766654,0.674563,0.000092
0.000976,-0.763549,0.674549,0.000089
0.000976,-0.760444,0.674536,0.000086
0.000976,-0.757339,0.674522,0.000083
0.000976,-0.754234,0.674508,0.000080
0.000976,-0.751128,0.674494,0.000077
0.000976,-0.748022,0.674480,0.000074
0.000976,-0.744915,0.674466,0.000070
0.000976,-0.741809,0.674452,0.000067
0.000976,-0.738702,0.674438,0.000064
0.000976,-0.735595,0.674425,0.000061
0.000977,-0.732487,0.674411,0.000058
0.000977,-0.729379,0.674397,0.000055
0.000977,-0.726271,0.674383,0.000052
0.000977,-0.723163,0.674369,0.000049
0.000977,-0.720054,0.674355,0.000046
0.000977,-0.716945,0.674341,0.000043
0.000977,-0.713836,0.674327,0.000040
0.000977,-0.710726,0.674313,0.000036
0.000977,-0.707616,0.674300,0.000033
0.000977,-0.704506,0.674286,0.000030
0.000978,-0.701396,0.674272,0.000027
0.000978,-0.698285,0.674258,0.000024
0.000978,-0.695174,0.674244,0.000021
0.000978,-0.692063,0.674230,0.000018
0.000978,-0.688951,0.674216,0.000015
0.000978,-0.685840,0.674202,0.000012
0.000978,-0.682728,0.674188,0.000009
0.000978,-0.679615,0.674174,0.000005
0.000978,-0.676503,0.674161,0.000002
0.000978,-0.673390,0.674147,-0.000001
0.000979,-0.670277,0.674133,-0.000004
0.000979,-0.667163,0.674119,-0.000007
0.000979,-0.664050,0.674105,-0.000010
0.000979,-0.660936,0.674091,-0.000013
0.000979,-0.657822,0.674077,-0.000016
0.000979,-0.654707,0.674063,-0.000019
0.000979,-0.651593,0.674049,-0.000022
0.000979,-0.648478,0.674035,-0.000026
0.000979,-0.645363,0.674021,-0.000029
0.000979,-0.642247,0.674007,-0.000032
0.000980,-0.639131,0.673994,-0.000035
0.000980,-0.636016,0.673980,-0.000038
0.000980,-0.632899,0.673966,-0.000041
0.000980,-0.629783,0.673952,-0.000044
0.000980,-0.626666,0.673938,-0.000047
0.000980,-0.623549,0.673924,-0.000050
0.000980,-0.620432,0.673910,-0.000053
0.000980,-0.617315,0.673896,-0.000057
0.000980,-0.614197,0.673882,-0.000060
0.000981,-0.611079,0.673868,-0.000063
0.000981,-0.607961,0.673854,-0.000066
0.000981,-0.604842,0.673840,-0.000069
0.000981,-0.601724,0.673826,-0.000072
0.000981,-0.598605,0.673812,-0.000075
0.000981,-0.595486,0.673799,-0.000078
0.000981,-0.592366,0.673785,-0.000081
0.000981,-0.589247,0.673771,-0.000085
0.000981,-0.586127,0.673757,-0.000088
0.000981,-0.583007,0.673743,-0.000091
0.000981,-0.579887,0.673729,-0.000094
0.000982,-0.576766,0.673715,-0.000097
0.000982,-0.573645,0.673701,-0.000100
0.000982,-0.570525,0.673687,-0.000103
0.000982,-0.567403,0.673673,-0.000106
0.000982,-0.564282,0.673659,-0.000109
0.000982,-0.561160,0.673645,-0.000112
0.000982,-0.558038,0.673631,-0.000116
0.000982,-0.554916,0.673617,-0.000119
0.000982,-0.551794,0.673603,-0.000122
0.000982,-0.548672,0.673589,-0.000125
0.000983,-0.545549,0.673575,-0.000128
0.000983,-0.542426,0.673561,-0.000131
0.000983,-0.539303,0.673547,-0.000134
0.000983,-0.536179,0.673534,-0.000137
0.000983,-0.533056,0.673520,-0.000140
0.000983,-0.529932,0.673506,-0.000144
0.000983,-0.526808,0.673492,-0.000147
0.000983,-0.523684,0.673478,-0.000150
0.000983,-0.520559,0.673464,-0.000153
0.000983,-0.517435,0.673450,-0.000156
0.000984,-0.514310,0.673436,-0.000159
0.000984,-0.511185,0.673422,-0.000162
0.000984,-0.508060,0.673408,-0.000165
0.000984,-0.504934,0.673394,-0.000168
0.000984,-0.501809,0.673380,-0.000172
0.000984,-0.498683,0.673366,-0.000175
0.000984,-0.495557,0.673352,-0.000178
0.000984,-0.492430,0.673338,-0.000181
0.000984,-0.489304,0.673324,-0.000184
