Time,Input,Output,DiodeCurrent
0.003705,-4.802344,4.109749,0.004110
0.003705,-4.803218,4.110618,0.004111
0.003705,-4.804089,4.111486,0.004111
0.003705,-4.804959,4.112352,0.004112
0.003706,-4.805827,4.113216,0.004113
0.003706,-4.806693,4.114079,0.004114
0.003706,-4.807557,4.114939,0.004115
0.003706,-4.808420,4.115797,0.004116
0.003706,-4.809280,4.116654,0.004117
0.003706,-4.810138,4.117508,0.004118
0.003706,-4.810995,4.118361,0.004118
0.003706,-4.811850,4.119212,0.004119
0.003706,-4.812702,4.120061,0.004120
0.003706,-4.813553,4.120908,0.004121
0.003706,-4.814402,4.121753,0.004122
0.003707,-4.815249,4.122596,0.004123
0.003707,-4.816094,4.123438,0.004123
0.003707,-4.816938,4.124277,0.004124
0.003707,-4.817779,4.125115,0.004125
0.003707,-4.818618,4.125950,0.004126
0.003707,-4.819456,4.126784,0.004127
0.003707,-4.820292,4.127616,0.004128
0.003707,-4.821125,4.128446,0.004128
0.003707,-4.821957,4.129274,0.004129
0.003707,-4.822787,4.130101,0.004130
0.003708,-4.823615,4.130925,0.004131
0.003708,-4.824441,4.131747,0.004132
0.003708,-4.825265,4.132568,0.004133
0.003708,-4.826088,4.133386,0.004133
0.003708,-4.826908,4.134203,0.004134
0.003708,-4.827727,4.135018,0.004135
0.003708,-4.828543,4.135831,0.004136
0.003708,-4.829358,4.136642,0.004137
0.003708,-4.830171,4.137451,0.004137
0.003708,-4.830982,4.138258,0.004138
0.003709,-4.831791,4.139064,0.004139
0.003709,-4.832598,4.139867,0.004140
0.003709,-4.833403,4.140669,0.004141
0.003709,-4.834206,4.141469,0.004141
0.003709,-4.835007,4.142266,0.004142
0.003709,-4.835807,4.143062,0.004143
0.003709,-4.836604,4.143856,0.004144
0.003709,-4.837400,4.144648,0.004145
0.003709,-4.838194,4.145438,0.004145
0.003709,-4.838986,4.146227,0.004146
0.003710,-4.839775,4.147013,0.004147
0.003710,-4.840563,4.147797,0.004148
0.003710,-4.841349,4.148580,0.004149
0.003710,-4.842134,4.149361,0.004149
0.003710,-4.842916,4.150139,0.004150
0.003710,-4.843696,4.150916,0.004151
0.003710,-4.844475,4.151691,0.004152
0.003710,-4.845251,4.152464,0.004152
0.003710,-4.846026,4.153235,0.004153
0.003710,-4.846798,4.154004,0.004154
0.003711,-4.847569,4.154772,0.004155
0.003711,-4.848338,4.155537,0.004156
0.003711,-4.849105,4.156301,0.004156
0.003711,-4.849870,4.157062,0.004157
0.003711,-4.850633,4.157822,0.004158
0.003711,-4.851394,4.158580,0.004159
0.003711,-4.852153,4.159336,0.004159
0.003711,-4.852911,4.160090,0.004160
0.003711,-4.853666,4.160842,0.004161
0.003711,-4.854420,4.161592,0.004162
0.003712,-4.855171,4.162340,0.004162
0.003712,-4.855921,4.163086,0.004163
0.003712,-4.856669,4.163831,0.004164
0.003712,-4.857415,4.164573,0.004165
0.003712,-4.858159,4.165314,0.004165
0.003712,-4.858901,4.166053,0.004166
0.003712,-4.859641,4.166790,0.004167
0.003712,-4.860379,4.167524,0.004168
0.003712,-4.861115,4.168257,0.004168
0.003712,-4.861850,4.168989,0.004169
0.003713,-4.862582,4.169718,0.004170
0.003713,-4.863313,4.170445,0.004170
0.003713,-4.864041,4.171170,0.004171
0.003713,-4.864768,4.171894,0.004172
0.003713,-4.865493,4.172615,0.004173
0.003713,-4.866215,4.173335,0.004173
0.003713,-4.866936,4.174052,0.004174
0.003713,-4.867655,4.174768,0.004175
0.003713,-4.868372,4.175482,0.004175
0.003713,-4.869087,4.176194,0.004176
0.003714,-4.869801,4.176904,0.004177
0.003714,-4.870512,4.177612,0.004178
0.003714,-4.871221,4.178318,0.004178
0.003714,-4.871929,4.179023,0.004179
0.003714,-4.872634,4.179725,0.004180
0.003714,-4.873338,4.180426,0.004180
0.003714,-4.874040,4.181124,0.004181
0.003714,-4.874739,4.181821,0.004182
0.003714,-4.875437,4.182515,0.004183
0.003714,-4.876133,4.183208,0.004183
0.003715,-4.876827,4.183899,0.004184
0.003715,-4.877519,4.184588,0.004185
0.003715,-4.878209,4.185275,0.004185
0.003715,-4.878898,4.185960,0.004186
0.003715,-4.879584,4.186643,0.004187
0.003715,-4.880268,4.187325,0.004187
0.003715,-4.880951,4.188004,0.004188
0.003715,-4.881631,4.188682,0.004189
0.003715,-4.882310,4.189357,0.004189
0.003715,-4.882986,4.190031,0.004190
0.003716,-4.883661,4.190702,0.004191
0.003716,-4.884334,4.191372,0.004191
0.003716,-4.885005,4.192040,0.004192
0.003716,-4.885674,4.192706,0.004193
0.003716,-4.886341,4.193370,0.004193
0.003716,-4.887006,4.194032,0.004194
0.003716,-4.887669,4.194692,0.004195
0.003716,-4.888330,4.195351,0.004195
0.003716,-4.888989,4.196007,0.004196
0.003716,-4.889647,4.196661,0.004197
0.003717,-4.890302,4.197314,0.004197
0.003717,-4.890956,4.197964,0.004198
0.003717,-4.891607,4.198613,0.004199
0.003717,-4.892257,4.199260,0.004199
0.003717,-4.892905,4.199905,0.004200
0.003717,-4.893550,4.200548,0.004201
0.003717,-4.894194,4.201189,0.004201
0.003717,-4.894836,4.201828,0.004202
0.003717,-4.895476,4.202465,0.004202
0.003717,-4.896114,4.203100,0.004203
0.003718,-4.896750,4.203733,0.004204
0.003718,-4.897384,4.204364,0.004204
0.003718,-4.898017,4.204994,0.004205
0.003718,-4.898647,4.205621,0.004206
0.003718,-4.899275,4.206247,0.004206
0.003718,-4.899902,4.206871,0.004207
0.003718,-4.900526,4.207492,0.004207
0.003718,-4.901149,4.208112,0.004208
0.003718,-4.901769,4.208730,0.004209
0.003719,-4.902388,4.209346,0.004209
0.003719,-4.903005,4.209960,0.004210
0.003719,-4.903620,4.210572,0.004211
0.003719,-4.904233,4.211182,0.004211
0.003719,-4.904844,4.211790,0.004212
0.003719,-4.905453,4.212397,0.004212
0.003719,-4.906060,4.213001,0.004213
0.003719,-4.906665,4.213603,0.004214
0.003719,-4.907268,4.214204,0.004214
0.003719,-4.907869,4.214803,0.004215
0.003719,-4.908469,4.215399,0.004215
0.003720,-4.909066,4.215994,0.004216
0.003720,-4.909662,4.216587,0.004217
0.003720,-4.910255,4.217178,0.004217
0.003720,-4.910847,4.217767,0.004218
0.003720,-4.911436,4.218354,0.004218
0.003720,-4.912024,4.218939,0.004219
0.003720,-4.912610,4.219522,0.004220
0.003720,-4.913194,4.220103,0.004220
0.003720,-4.913775,4.220682,0.004221
0.003720,-4.914355,4.221260,0.004221
0.003721,-4.914933,4.221835,0.004222
0.003721,-4.915509,4.222409,0.004222
0.003721,-4.916084,4.222980,0.004223
0.003721,-4.916656,4.223550,0.004224
0.003721,-4.917226,4.224118,0.004224
0.003721,-4.917794,4.224683,0.004225
0.003721,-4.918361,4.225247,0.004225
0.003721,-4.918925,4.225809,0.004226
0.003721,-4.919488,4.226369,0.004226
0.003721,-4.920048,4.226927,0.004227
0.003722,-4.920607,4.227483,0.004227
0.003722,-4.921163,4.228037,0.004228
0.003722,-4.921718,4.228589,0.004229
0.003722,-4.922271,4.229140,0.004229
0.003722,-4.922822,4.229688,0.004230
0.003722,-4.923371,4.230235,0.004230
0.003722,-4.923917,4.230779,0.004231
0.003722,-4.924462,4.231322,0.004231
0.003722,-4.925006,4.231862,0.004232
0.003722,-4.925547,4.232401,0.004232
0.003723,-4.926086,4.232938,0.004233
0.003723,-4.926623,4.233472,0.004233
0.003723,-4.927158,4.234005,0.004234
0.003723,-4.927692,4.234536,0.004235
0.003723,-4.928223,4.235065,0.004235
0.003723,-4.928752,4.235592,0.004236
0.003723,-4.929280,4.236118,0.004236
0.003723,-4.929805,4.236641,0.004237
0.003723,-4.930329,4.237162,0.004237
0.003723,-4.930851,4.237681,0.004238
0.003724,-4.931370,4.238199,0.004238
0.003724,-4.931888,4.238714,0.004239
0.003724,-4.932404,4.239228,0.004239
0.003724,-4.932918,4.239739,0.004240
0.003724,-4.933430,4.240249,0.004240
0.003724,-4.933940,4.240756,0.004241
0.003724,-4.934448,4.241262,0.004241
0.003724,-4.934954,4.241766,0.004242
0.003724,-4.935458,4.242268,0.004242
0.003724,-4.935960,4.242768,0.004243
0.003725,-4.936460,4.243266,0.004243
0.003725,-4.936959,4.243762,0.004244
0.003725,-4.937455,4.244256,0.004244
0.003725,-4.937949,4.244748,0.004245
0.003725,-4.938442,4.245238,0.004245
0.003725,-4.938932,4.245727,0.004246
0.003725,-4.939421,4.246213,0.004246
0.003725,-4.939907,4.246697,0.004247
0.003725,-4.940392,4.247180,0.004247
0.003725,-4.940875,4.247660,0.004248
0.003726,-4.941355,4.248139,0.004248
0.003726,-4.941834,4.248616,0.004249
0.003726,-4.942311,4.249090,0.004249
0.003726,-4.942786,4.249563,0.004250
0.003726,-4.943259,4.250034,0.004250
0.003726,-4.943730,4.250503,0.004251
0.003726,-4.944199,4.250970,0.004251
0.003726,-4.944666,4.251435,0.004251
0.003726,-4.945131,4.251898,0.004252
0.003726,-4.945594,4.252359,0.004252
0.003727,-4.946055,4.252818,0.004253
0.003727,-4.946515,4.253275,0.004253
0.003727,-4.946972,4.253730,0.004254
0.003727,-4.947427,4.254184,0.004254
0.003727,-4.947881,4.254635,0.004255
0.003727,-4.948332,4.255085,0.004255
0.003727,-4.948782,4.255532,0.004256
0.003727,-4.949229,4.255978,0.004256
0.003727,-4.949675,4.256421,0.004256
0.003727,-4.950118,4.256863,0.004257
0.003728,-4.950560,4.257303,0.004257
0.003728,-4.951000,4.257740,0.004258
0.003728,-4.951437,4.258176,0.004258
0.003728,-4.951873,4.258610,0.004259
0.003728,-4.952307,4.259042,0.004259
0.003728,-4.952739,4.259472,0.004259
0.003728,-4.953169,4.259900,0.004260
0.003728,-4.953597,4.260326,0.004260
0.003728,-4.954023,4.260750,0.004261
0.003729,-4.954447,4.261172,0.004261
0.003729,-4.954869,4.261593,0.004262
0.003729,-4.955289,4.262011,0.004262
0.003729,-4.955708,4.262427,0.004262
0.003729,-4.956124,4.262842,0.004263
0.003729,-4.956538,4.263254,0.004263
0.003729,-4.956950,4.263664,0.004264
0.003729,-4.957361,4.264073,0.004264
0.003729,-4.957769,4.264480,0.004264
0.003729,-4.958176,4.264884,0.004265
0.003729,-4.958580,4.265287,0.004265
0.003730,-4.958983,4.265688,0.004266
0.003730,-4.959383,4.266087,0.004266
0.003730,-4.959782,4.266483,0.004266
0.003730,-4.960179,4.266878,0.004267
0.003730,-4.960574,4.267271,0.004267
0.003730,-4.960966,4.267662,0.004268
0.003730,-4.961357,4.268051,0.004268
0.003730,-4.961746,4.268438,0.004268
0.003730,-4.962133,4.268824,0.004269
0.003730,-4.962518,4.269207,0.004269
0.003731,-4.962901,4.269588,0.004270
0.003731,-4.963282,4.269967,0.004270
0.003731,-4.963661,4.270345,0.004270
0.003731,-4.964038,4.270720,0.004271
0.003731,-4.964413,4.271094,0.004271
0.003731,-4.964786,4.271465,0.004271
0.003731,-4.965157,4.271835,0.004272
0.003731,-4.965527,4.272202,0.004272
0.003731,-4.965894,4.272568,0.004273
0.003732,-4.966259,4.272932,0.004273
0.003732,-4.966623,4.273293,0.004273
0.003732,-4.966984,4.273653,0.004274
0.003732,-4.967344,4.274011,0.004274
0.003732,-4.967701,4.274367,0.004274
0.003732,-4.968057,4.274721,0.004275
0.003732,-4.968410,4.275073,0.004275
0.003732,-4.968762,4.275423,0.004275
0.003732,-4.969111,4.275771,0.004276
0.003732,-4.969459,4.276117,0.004276
0.003732,-4.969805,4.276461,0.004276
0.003733,-4.970149,4.276804,0.004277
0.003733,-4.970490,4.277144,0.004277
0.003733,-4.970830,4.277482,0.004277
0.003733,-4.971168,4.277819,0.004278
0.003733,-4.971504,4.278153,0.004278
0.003733,-4.971838,4.278485,0.004278
0.003733,-4.972170,4.278816,0.004279
0.003733,-4.972500,4.279144,0.004279
0.003733,-4.972828,4.279471,0.004279
0.003733,-4.973154,4.279796,0.004280
0.003734,-4.973478,4.280118,0.004280
0.003734,-4.973800,4.280439,0.004280
0.003734,-4.974121,4.280758,0.004281
0.003734,-4.974439,4.281075,0.004281
0.003734,-4.974755,4.281390,0.004281
0.003734,-4.975069,4.281702,0.004282
0.003734,-4.975382,4.282013,0.004282
0.003734,-4.975692,4.282322,0.004282
0.003734,-4.976001,4.282629,0.004283
0.003734,-4.976307,4.282935,0.004283
0.003735,-4.976612,4.283238,0.004283
0.003735,-4.976914,4.283539,0.004284
0.003735,-4.977215,4.283838,0.004284
0.003735,-4.977513,4.284135,0.004284
0.003735,-4.977810,4.284431,0.004284
0.003735,-4.978104,4.284724,0.004285
0.003735,-4.978397,4.285015,0.004285
0.003735,-4.978688,4.285305,0.004285
0.003735,-4.978977,4.285592,0.004286
0.003735,-4.979264,4.285878,0.004286
0.003736,-4.979548,4.286161,0.004286
0.003736,-4.979831,4.286443,0.004286
0.003736,-4.980112,4.286723,0.004287
0.003736,-4.980391,4.287000,0.004287
0.003736,-4.980668,4.287276,0.004287
0.003736,-4.980943,4.287550,0.004288
0.003736,-4.981216,4.287822,0.004288
0.003736,-4.981487,4.288092,0.004288
0.003736,-4.981756,4.288359,0.004288
0.003736,-4.982023,4.288625,0.004289
0.003737,-4.982289,4.288889,0.004289
0.003737,-4.982552,4.289151,0.004289
0.003737,-4.982813,4.289411,0.004289
0.003737,-4.983072,4.289670,0.004290
0.003737,-4.983330,4.289926,0.004290
0.003737,-4.983585,4.290180,0.004290
0.003737,-4.983838,4.290432,0.004290
0.003737,-4.984090,4.290682,0.004291
0.003737,-4.984339,4.290931,0.004291
0.003737,-4.984587,4.291177,0.004291
0.003738,-4.984832,4.291422,0.004291
0.003738,-4.985076,4.291664,0.004292
0.003738,-4.985317,4.291905,0.004292
0.003738,-4.985557,4.292143,0.004292
0.003738,-4.985795,4.292380,0.004292
0.003738,-4.986030,4.292614,0.004293
0.003738,-4.986264,4.292847,0.004293
0.003738,-4.986496,4.293078,0.004293
0.003738,-4.986725,4.293306,0.004293
0.003738,-4.986953,4.293533,0.004294
0.003739,-4.987179,4.293758,0.004294
0.003739,-4.987403,4.293981,0.004294
0.003739,-4.987625,4.294202,0.004294
0.003739,-4.987845,4.294421,0.004294
0.003739,-4.988063,4.294638,0.004295
0.003739,-4.988279,4.294853,0.004295
0.003739,-4.988493,4.295066,0.004295
0.003739,-4.988705,4.295277,0.004295
0.003739,-4.988915,4.295486,0.004295
0.003739,-4.989123,4.295693,0.004296
0.003740,-4.989329,4.295898,0.004296
0.003740,-4.989533,4.296101,0.004296
0.003740,-4.989735,4.296303,0.004296
0.003740,-4.989935,4.296502,0.004297
0.003740,-4.990134,4.296699,0.004297
0.003740,-4.990330,4.296895,0.004297
0.003740,-4.990524,4.297088,0.004297
0.003740,-4.990717,4.297280,0.004297
0.003740,-4.990907,4.297469,0.004297
0.003740,-4.991095,4.297657,0.004298
0.003741,-4.991282,4.297842,0.004298
0.003741,-4.991466,4.298026,0.004298
0.003741,-4.991649,4.298208,0.004298
0.003741,-4.991829,4.298387,0.004298
0.003741,-4.992008,4.298565,0.004299
0.003741,-4.992184,4.298741,0.004299
0.003741,-4.992359,4.298915,0.004299
0.003741,-4.992532,4.299087,0.004299
0.003741,-4.992702,4.299256,0.004299
0.003742,-4.992871,4.299424,0.004299
0.003742,-4.993038,4.299590,0.004300
0.003742,-4.993202,4.299754,0.004300
0.003742,-4.993365,4.299916,0.004300
0.003742,-4.993526,4.300077,0.004300
0.003742,-4.993685,4.300235,0.004300
0.003742,-4.993842,4.300391,0.004300
0.003742,-4.993997,4.300545,0.004301
0.003742,-4.994149,4.300697,0.004301
0.003742,-4.994300,4.300848,0.004301
0.003742,-4.994449,4.300996,0.004301
0.003743,-4.994596,4.301142,0.004301
0.003743,-4.994741,4.301287,0.004301
0.003743,-4.994884,4.301429,0.004301
0.003743,-4.995026,4.301569,0.004302
0.003743,-4.995165,4.301708,0.004302
0.003743,-4.995302,4.301844,0.004302
0.003743,-4.995437,4.301979,0.004302
0.003743,-4.995570,4.302112,0.004302
0.003743,-4.995701,4.302242,0.004302
0.003743,-4.995831,4.302371,0.004302
0.003744,-4.995958,4.302498,0.004302
0.003744,-4.996083,4.302622,0.004303
0.003744,-4.996207,4.302745,0.004303
0.003744,-4.996328,4.302866,0.004303
0.003744,-4.996447,4.302985,0.004303
0.003744,-4.996565,4.303102,0.004303
0.003744,-4.996680,4.303217,0.004303
0.003744,-4.996794,4.303330,0.004303
0.003744,-4.996905,4.303441,0.004303
0.003744,-4.997015,4.303550,0.004304
0.003745,-4.997122,4.303657,0.004304
0.003745,-4.997228,4.303762,0.004304
0.003745,-4.997331,4.303865,0.004304
0.003745,-4.997433,4.303966,0.004304
0.003745,-4.997533,4.304065,0.004304
0.003745,-4.997630,4.304163,0.004304
0.003745,-4.997726,4.304258,0.004304
0.003745,-4.997820,4.304351,0.004304
0.003745,-4.997912,4.304443,0.004304
0.003745,-4.998002,4.304532,0.004305
0.003746,-4.998089,4.304620,0.004305
0.003746,-4.998175,4.304705,0.004305
0.003746,-4.998259,4.304789,0.004305
0.003746,-4.998341,4.304870,0.004305
0.003746,-4.998421,4.304950,0.004305
0.003746,-4.998499,4.305027,0.004305
0.003746,-4.998575,4.305103,0.004305
0.003746,-4.998649,4.305177,0.004305
0.003746,-4.998721,4.305248,0.004305
0.003746,-4.998791,4.305318,0.004305
0.003747,-4.998859,4.305386,0.004305
0.003747,-4.998925,4.305452,0.004305
0.003747,-4.998989,4.305516,0.004306
0.003747,-4.999052,4.305577,0.004306
0.003747,-4.999112,4.305637,0.004306
0.003747,-4.999170,4.305695,0.004306
0.003747,-4.999226,4.305751,0.004306
0.003747,-4.999281,4.305805,0.004306
0.003747,-4.999333,4.305857,0.004306
0.003747,-4.999383,4.305908,0.004306
0.003748,-4.999432,4.305956,0.004306
0.003748,-4.999478,4.306002,0.004306
0.003748,-4.999522,4.306046,0.004306
0.003748,-4.999565,4.306088,0.004306
0.003748,-4.999605,4.306129,0.004306
0.003748,-4.999644,4.306167,0.004306
0.003748,-4.999680,4.306203,0.004306
0.003748,-4.999715,4.306238,0.004306
0.003748,-4.999747,4.306270,0.004306
0.003748,-4.999778,4.306301,0.004306
0.003749,-4.999807,4.306329,0.004306
0.003749,-4.999833,4.306356,0.004306
0.003749,-4.999858,4.306380,0.004306
0.003749,-4.999881,4.306403,0.004306
0.003749,-4.999901,4.306423,0.004306
0.003749,-4.999920,4.306442,0.004306
0.003749,-4.999937,4.306459,0.004306
0.003749,-4.999952,4.306473,0.004306
0.003749,-4.999964,4.306486,0.004306
0.003749,-4.999975,4.306497,0.004306
0.003750,-4.999984,4.306506,0.004307
0.003750,-4.999991,4.306513,0.004307
0.003750,-4.999996,4.306518,0.004307
0.003750,-4.999999,4.306521,0.004307
0.003750,-5.000000,4.306522,0.004307
0.003750,-4.999999,4.306521,0.004307
0.003750,-4.999996,4.306518,0.004307
0.003750,-4.999991,4.306513,0.004307
0.003750,-4.999984,4.306506,0.004307
0.003750,-4.999975,4.306497,0.004306
0.003751,-4.999964,4.306486,0.004306
0.003751,-4.999952,4.306473,0.004306
0.003751,-4.999937,4.306459,0.004306
0.003751,-4.999920,4.306442,0.004306
0.003751,-4.999901,4.306423,0.004306
0.003751,-4.999881,4.306403,0.004306
0.003751,-4.999858,4.306380,0.004306
0.003751,-4.999833,4.306356,0.004306
0.003751,-4.999807,4.306329,0.004306
0.003751,-4.999778,4.306301,0.004306
0.003752,-4.999747,4.306270,0.004306
0.003752,-4.999715,4.306238,0.004306
0.003752,-4.999680,4.306203,0.004306
0.003752,-4.999644,4.306167,0.004306
0.003752,-4.999605,4.306129,0.004306
0.003752,-4.999565,4.306088,0.004306
0.003752,-4.999522,4.306046,0.004306
0.003752,-4.999478,4.306002,0.004306
0.003752,-4.999432,4.305956,0.004306
0.003752,-4.999383,4.305908,0.004306
0.003753,-4.999333,4.305857,0.004306
0.003753,-4.999281,4.305805,0.004306
0.003753,-4.999226,4.305751,0.004306
0.003753,-4.999170,4.305695,0.004306
0.003753,-4.999112,4.305637,0.004306
0.003753,-4.999052,4.305577,0.004306
0.003753,-4.998989,4.305516,0.004306
0.003753,-4.998925,4.305452,0.004305
0.003753,-4.998859,4.305386,0.004305
0.003753,-4.998791,4.305318,0.004305
0.003754,-4.998721,4.305248,0.004305
0.003754,-4.998649,4.305177,0.004305
0.003754,-4.998575,4.305103,0.004305
0.003754,-4.998499,4.305027,0.004305
0.003754,-4.998421,4.304950,0.004305
0.003754,-4.998341,4.304870,0.004305
0.003754,-4.998259,4.304789,0.004305
0.003754,-4.998175,4.304705,0.004305
0.003754,-4.998089,4.304620,0.004305
0.003755,-4.998002,4.304532,0.004305
0.003755,-4.997912,4.304443,0.004304
0.003755,-4.997820,4.304351,0.004304
0.003755,-4.997726,4.304258,0.004304
0.003755,-4.997630,4.304163,0.004304
0.003755,-4.997533,4.304065,0.004304
0.003755,-4.997433,4.303966,0.004304
0.003755,-4.997331,4.303865,0.004304
0.003755,-4.997228,4.303762,0.004304
0.003755,-4.997122,4.303657,0.004304
0.003755,-4.997015,4.303550,0.004304
0.003756,-4.996905,4.303441,0.004303
0.003756,-4.996794,4.303330,0.004303
0.003756,-4.996680,4.303217,0.004303
0.003756,-4.996565,4.303102,0.004303
0.003756,-4.996447,4.302985,0.004303
0.003756,-4.996328,4.302866,0.004303
0.003756,-4.996207,4.302745,0.004303
0.003756,-4.996083,4.302622,0.004303
0.003756,-4.995958,4.302498,0.004302
0.003756,-4.995831,4.302371,0.004302
0.003757,-4.995701,4.302242,0.004302
0.003757,-4.995570,4.302112,0.004302
0.003757,-4.995437,4.301979,0.004302
0.003757,-4.995302,4.301844,0.004302
0.003757,-4.995165,4.301708,0.004302
0.003757,-4.995026,4.301569,0.004302
0.003757,-4.994884,4.301429,0.004301
0.003757,-4.994741,4.301287,0.004301
0.003757,-4.994596,4.301142,0.004301
0.003757,-4.994449,4.300996,0.004301
0.003758,-4.994300,4.300848,0.004301
0.003758,-4.994149,4.300697,0.004301
0.003758,-4.993997,4.300545,0.004301
0.003758,-4.993842,4.300391,0.004300
0.003758,-4.993685,4.300235,0.004300
0.003758,-4.993526,4.300077,0.004300
0.003758,-4.993365,4.299916,0.004300
0.003758,-4.993202,4.299754,0.004300
0.003758,-4.993038,4.299590,0.004300
0.003758,-4.992871,4.299424,0.004299
0.003759,-4.992702,4.299256,0.004299
0.003759,-4.992532,4.299087,0.004299
0.003759,-4.992359,4.298915,0.004299
0.003759,-4.992184,4.298741,0.004299
0.003759,-4.992008,4.298565,0.004299
0.003759,-4.991829,4.298387,0.004298
0.003759,-4.991649,4.298208,0.004298
0.003759,-4.991466,4.298026,0.004298
0.003759,-4.991282,4.297842,0.004298
0.003759,-4.991095,4.297657,0.004298
0.003760,-4.990907,4.297469,0.004297
0.003760,-4.990717,4.297280,0.004297
0.003760,-4.990524,4.297088,0.004297
0.003760,-4.990330,4.296895,0.004297
0.003760,-4.990134,4.296699,0.004297
0.003760,-4.989935,4.296502,0.004297
0.003760,-4.989735,4.296303,0.004296
0.003760,-4.989533,4.296101,0.004296
0.003760,-4.989329,4.295898,0.004296
0.003760,-4.989123,4.295693,0.004296
0.003761,-4.988915,4.295486,0.004295
0.003761,-4.988705,4.295277,0.004295
0.003761,-4.988493,4.295066,0.004295
0.003761,-4.988279,4.294853,0.004295
0.003761,-4.988063,4.294638,0.004295
0.003761,-4.987845,4.294421,0.004294
0.003761,-4.987625,4.294202,0.004294
0.003761,-4.987403,4.293981,0.004294
0.003761,-4.987179,4.293758,0.004294
0.003761,-4.986953,4.293533,0.004294
0.003762,-4.986725,4.293306,0.004293
0.003762,-4.986496,4.293078,0.004293
0.003762,-4.986264,4.292847,0.004293
0.003762,-4.986030,4.292614,0.004293
0.003762,-4.985795,4.292380,0.004292
0.003762,-4.985557,4.292143,0.004292
0.003762,-4.985317,4.291905,0.004292
0.003762,-4.985076,4.291664,0.004292
0.003762,-4.984832,4.291422,0.004291
0.003762,-4.984587,4.291177,0.004291
0.003763,-4.984339,4.290931,0.004291
0.003763,-4.984090,4.290682,0.004291
0.003763,-4.983838,4.290432,0.004290
0.003763,-4.983585,4.290180,0.004290
0.003763,-4.983330,4.289926,0.004290
0.003763,-4.983072,4.289670,0.004290
0.003763,-4.982813,4.289411,0.004289
0.003763,-4.982552,4.289151,0.004289
0.003763,-4.982289,4.288889,0.004289
0.003763,-4.982023,4.288625,0.004289
0.003764,-4.981756,4.288359,0.004288
0.003764,-4.981487,4.288092,0.004288
0.003764,-4.981216,4.287822,0.004288
0.003764,-4.980943,4.287550,0.004288
0.003764,-4.980668,4.287276,0.004287
0.003764,-4.980391,4.287000,0.004287
0.003764,-4.980112,4.286723,0.004287
0.003764,-4.979831,4.286443,0.004286
0.003764,-4.979548,4.286161,0.004286
0.003764,-4.979264,4.285878,0.004286
0.003765,-4.978977,4.285592,0.004286
0.003765,-4.978688,4.285305,0.004285
0.003765,-4.978397,4.285015,0.004285
0.003765,-4.978104,4.284724,0.004285
0.003765,-4.977810,4.284431,0.004284
0.003765,-4.977513,4.284135,0.004284
0.003765,-4.977215,4.283838,0.004284
0.003765,-4.976914,4.283539,0.004284
0.003765,-4.976612,4.283238,0.004283
0.003765,-4.976307,4.282935,0.004283
0.003766,-4.976001,4.282629,0.004283
0.003766,-4.975692,4.282322,0.004282
0.003766,-4.975382,4.282013,0.004282
0.003766,-4.975069,4.281702,0.004282
0.003766,-4.974755,4.281390,0.004281
0.003766,-4.974439,4.281075,0.004281
0.003766,-4.974121,4.280758,0.004281
0.003766,-4.973800,4.280439,0.004280
0.003766,-4.973478,4.280118,0.004280
0.003766,-4.973154,4.279796,0.004280
0.003767,-4.972828,4.279471,0.004279
0.003767,-4.972500,4.279144,0.004279
0.003767,-4.972170,4.278816,0.004279
0.003767,-4.971838,4.278485,0.004278
0.003767,-4.971504,4.278153,0.004278
0.003767,-4.971168,4.277819,0.004278
0.003767,-4.970830,4.277482,0.004277
0.003767,-4.970490,4.277144,0.004277
0.003767,-4.970149,4.276804,0.004277
0.003768,-4.969805,4.276461,0.004276
0.003768,-4.969459,4.276117,0.004276
0.003768,-4.969111,4.275771,0.004276
0.003768,-4.968762,4.275423,0.004275
0.003768,-4.968410,4.275073,0.004275
0.003768,-4.968057,4.274721,0.004275
0.003768,-4.967701,4.274367,0.004274
0.003768,-4.967344,4.274011,0.004274
0.003768,-4.966984,4.273653,0.004274
0.003768,-4.966623,4.273293,0.004273
0.003768,-4.966259,4.272932,0.004273
0.003769,-4.965894,4.272568,0.004273
0.003769,-4.965527,4.272202,0.004272
0.003769,-4.965157,4.271835,0.004272
0.003769,-4.964786,4.271465,0.004271
0.003769,-4.964413,4.271094,0.004271
0.003769,-4.964038,4.270720,0.004271
0.003769,-4.963661,4.270345,0.004270
0.003769,-4.963282,4.269967,0.004270
0.003769,-4.962901,4.269588,0.004270
0.003769,-4.962518,4.269207,0.004269
0.003770,-4.962133,4.268824,0.004269
0.003770,-4.961746,4.268438,0.004268
0.003770,-4.961357,4.268051,0.004268
0.003770,-4.960966,4.267662,0.004268
0.003770,-4.960574,4.267271,0.004267
0.003770,-4.960179,4.266878,0.004267
0.003770,-4.959782,4.266483,0.004266
0.003770,-4.959383,4.266087,0.004266
0.003770,-4.958983,4.265688,0.004266
0.003770,-4.958580,4.265287,0.004265
0.003771,-4.958176,4.264884,0.004265
0.003771,-4.957769,4.264480,0.004264
0.003771,-4.957361,4.264073,0.004264
0.003771,-4.956950,4.263664,0.004264
0.003771,-4.956538,4.263254,0.004263
0.003771,-4.956124,4.262842,0.004263
0.003771,-4.955708,4.262427,0.004262
0.003771,-4.955289,4.262011,0.004262
0.003771,-4.954869,4.261593,0.004262
0.003771,-4.954447,4.261172,0.004261
