time,V1,V2,V3,I_R,I_C,I_D1,I_D2,I_D3,I_D4
0.031092,8.059793,0.579495,8.639374,8.639374e-03,-8.639374e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031100,8.048990,0.589579,8.638654,8.638654e-03,-8.638654e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031108,8.038150,0.599699,8.637934,8.637934e-03,-8.637934e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031117,8.027273,0.609856,8.637214,8.637214e-03,-8.637214e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031125,8.016360,0.620049,8.636495,8.636495e-03,-8.636495e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031133,8.005410,0.630279,8.635775,8.635775e-03,-8.635775e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031142,7.994424,0.640546,8.635055,8.635055e-03,-8.635055e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031150,7.983402,0.650849,8.634336,8.634336e-03,-8.634336e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031158,7.972344,0.661188,8.633616,8.633616e-03,-8.633616e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031167,7.961249,0.671563,8.632897,8.632897e-03,-8.632897e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031175,7.950119,0.681974,8.632178,8.632178e-03,-8.632178e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031183,7.938952,0.692421,8.631458,8.631458e-03,-8.631458e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031192,7.927750,0.702904,8.630739,8.630739e-03,-8.630739e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031200,7.916513,0.713422,8.630020,8.630020e-03,-8.630020e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031208,7.905239,0.723976,8.629301,8.629301e-03,-8.629301e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031217,7.893931,0.734566,8.628582,8.628582e-03,-8.628582e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031225,7.882587,0.745191,8.627863,8.627863e-03,-8.627863e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031233,7.871208,0.755851,8.627144,8.627144e-03,-8.627144e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031242,7.859794,0.766546,8.626425,8.626425e-03,-8.626425e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031250,7.848344,0.777277,8.625706,8.625706e-03,-8.625706e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031258,7.836860,0.788042,8.624987,8.624987e-03,-8.624987e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031267,7.825342,0.798842,8.624269,8.624269e-03,-8.624269e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031275,7.813788,0.809677,8.623550,8.623550e-03,-8.623550e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031283,7.802200,0.820546,8.622832,8.622832e-03,-8.622832e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031292,7.790578,0.831450,8.622113,8.622113e-03,-8.622113e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031300,7.778921,0.842388,8.621395,8.621395e-03,-8.621395e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031308,7.767230,0.853361,8.620676,8.620676e-03,-8.620676e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031317,7.755505,0.864367,8.619958,8.619958e-03,-8.619958e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031325,7.743746,0.875408,8.619240,8.619240e-03,-8.619240e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031333,7.731954,0.886483,8.618521,8.618521e-03,-8.618521e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031342,7.720127,0.897591,8.617803,8.617803e-03,-8.617803e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031350,7.708267,0.908733,8.617085,8.617085e-03,-8.617085e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031358,7.696373,0.919909,8.616367,8.616367e-03,-8.616367e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031367,7.684446,0.931118,8.615649,8.615649e-03,-8.615649e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031375,7.672486,0.942360,8.614931,8.614931e-03,-8.614931e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031383,7.660492,0.953636,8.614213,8.614213e-03,-8.614213e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031392,7.648465,0.964945,8.613496,8.613496e-03,-8.613496e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031400,7.636406,0.976287,8.612778,8.612778e-03,-8.612778e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031408,7.624313,0.987662,8.612060,8.612060e-03,-8.612060e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031417,7.612188,0.999069,8.611343,8.611343e-03,-8.611343e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031425,7.600030,1.010510,8.610625,8.610625e-03,-8.610625e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031433,7.587840,1.021982,8.609908,8.609908e-03,-8.609908e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031442,7.575617,1.033488,8.609190,8.609190e-03,-8.609190e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031450,7.563362,1.045025,8.608473,8.608473e-03,-8.608473e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031458,7.551075,1.056595,8.607755,8.607755e-03,-8.607755e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031467,7.538756,1.068197,8.607038,8.607038e-03,-8.607038e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031475,7.526405,1.079830,8.606321,8.606321e-03,-8.606321e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031483,7.514023,1.091496,8.605604,8.605604e-03,-8.605604e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031492,7.501608,1.103193,8.604887,8.604887e-03,-8.604887e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031500,7.489162,1.114922,8.604170,8.604170e-03,-8.604170e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031508,7.476685,1.126683,8.603453,8.603453e-03,-8.603453e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031517,7.464176,1.138475,8.602736,8.602736e-03,-8.602736e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031525,7.451636,1.150298,8.602019,8.602019e-03,-8.602019e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031533,7.439065,1.162152,8.601302,8.601302e-03,-8.601302e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031542,7.426463,1.174037,8.600586,8.600586e-03,-8.600586e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031550,7.413831,1.185953,8.599869,8.599869e-03,-8.599869e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031558,7.401167,1.197900,8.599152,8.599152e-03,-8.599152e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031567,7.388473,1.209877,8.598436,8.598436e-03,-8.598436e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031575,7.375749,1.221885,8.597719,8.597719e-03,-8.597719e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031583,7.362994,1.233924,8.597003,8.597003e-03,-8.597003e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031592,7.350209,1.245992,8.596287,8.596287e-03,-8.596287e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031600,7.337394,1.258091,8.595570,8.595570e-03,-8.595570e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031608,7.324549,1.270220,8.594854,8.594854e-03,-8.594854e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031617,7.311674,1.282379,8.594138,8.594138e-03,-8.594138e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031625,7.298769,1.294567,8.593422,8.593422e-03,-8.593422e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031633,7.285835,1.306785,8.592706,8.592706e-03,-8.592706e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031642,7.272871,1.319033,8.591990,8.591990e-03,-8.591990e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031650,7.259878,1.331310,8.591274,8.591274e-03,-8.591274e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031658,7.246856,1.343617,8.590558,8.590558e-03,-8.590558e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031667,7.233805,1.355952,8.589842,8.589842e-03,-8.589842e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031675,7.220724,1.368317,8.589126,8.589126e-03,-8.589126e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031683,7.207615,1.380710,8.588411,8.588411e-03,-8.588411e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031692,7.194477,1.393133,8.587695,8.587695e-03,-8.587695e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031700,7.181311,1.405584,8.586979,8.586979e-03,-8.586979e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031708,7.168116,1.418063,8.586264,8.586264e-03,-8.586264e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031717,7.154892,1.430571,8.585548,8.585548e-03,-8.585548e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031725,7.141641,1.443107,8.584833,8.584833e-03,-8.584833e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031733,7.128361,1.455671,8.584118,8.584118e-03,-8.584118e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031742,7.115053,1.468264,8.583402,8.583402e-03,-8.583402e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031750,7.101718,1.480884,8.582687,8.582687e-03,-8.582687e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031758,7.088355,1.493532,8.581972,8.581972e-03,-8.581972e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031767,7.074964,1.506208,8.581257,8.581257e-03,-8.581257e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031775,7.061546,1.518911,8.580542,8.580542e-03,-8.580542e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031783,7.048100,1.531641,8.579827,8.579827e-03,-8.579827e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031792,7.034627,1.544399,8.579112,8.579112e-03,-8.579112e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031800,7.021128,1.557184,8.578397,8.578397e-03,-8.578397e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031808,7.007601,1.569996,8.577682,8.577682e-03,-8.577682e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031817,6.994047,1.582835,8.576967,8.576967e-03,-8.576967e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031825,6.980467,1.595700,8.576253,8.576253e-03,-8.576253e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031833,6.966860,1.608592,8.575538,8.575538e-03,-8.575538e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031842,6.953227,1.621511,8.574824,8.574824e-03,-8.574824e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031850,6.939568,1.634456,8.574109,8.574109e-03,-8.574109e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031858,6.925882,1.647427,8.573395,8.573395e-03,-8.573395e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031867,6.912171,1.660424,8.572680,8.572680e-03,-8.572680e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031875,6.898433,1.673448,8.571966,8.571966e-03,-8.571966e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031883,6.884670,1.686496,8.571252,8.571252e-03,-8.571252e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031892,6.870881,1.699571,8.570537,8.570537e-03,-8.570537e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031900,6.857067,1.712671,8.569823,8.569823e-03,-8.569823e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031908,6.843227,1.725797,8.569109,8.569109e-03,-8.569109e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031917,6.829362,1.738948,8.568395,8.568395e-03,-8.568395e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031925,6.815472,1.752124,8.567681,8.567681e-03,-8.567681e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031933,6.801557,1.765325,8.566967,8.566967e-03,-8.566967e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031942,6.787617,1.778551,8.566253,8.566253e-03,-8.566253e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031950,6.773653,1.791802,8.565540,8.565540e-03,-8.565540e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031958,6.759664,1.805077,8.564826,8.564826e-03,-8.564826e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031967,6.745650,1.818377,8.564112,8.564112e-03,-8.564112e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031975,6.731612,1.831701,8.563399,8.563399e-03,-8.563399e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031983,6.717551,1.845049,8.562685,8.562685e-03,-8.562685e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.031992,6.703465,1.858422,8.561972,8.561972e-03,-8.561972e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032000,6.689355,1.871818,8.561258,8.561258e-03,-8.561258e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032008,6.675221,1.885238,8.560545,8.560545e-03,-8.560545e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032017,6.661064,1.898682,8.559831,8.559831e-03,-8.559831e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032025,6.646883,1.912149,8.559118,8.559118e-03,-8.559118e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032033,6.632680,1.925640,8.558405,8.558405e-03,-8.558405e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032042,6.618452,1.939154,8.557692,8.557692e-03,-8.557692e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032050,6.604202,1.952691,8.556979,8.556979e-03,-8.556979e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032058,6.589929,1.966251,8.556266,8.556266e-03,-8.556266e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032067,6.575633,1.979834,8.555553,8.555553e-03,-8.555553e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032075,6.561314,1.993440,8.554840,8.554840e-03,-8.554840e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032083,6.546973,2.007068,8.554127,8.554127e-03,-8.554127e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032092,6.532610,2.020719,8.553414,8.553414e-03,-8.553414e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032100,6.518224,2.034392,8.552701,8.552701e-03,-8.552701e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032108,6.503816,2.048087,8.551989,8.551989e-03,-8.551989e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032117,6.489387,2.061804,8.551276,8.551276e-03,-8.551276e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032125,6.474935,2.075543,8.550564,8.550564e-03,-8.550564e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032133,6.460462,2.089304,8.549851,8.549851e-03,-8.549851e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032142,6.445967,2.103087,8.549139,8.549139e-03,-8.549139e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032150,6.431451,2.116890,8.548426,8.548426e-03,-8.548426e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032158,6.416913,2.130715,8.547714,8.547714e-03,-8.547714e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032167,6.402355,2.144562,8.547002,8.547002e-03,-8.547002e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032175,6.387775,2.158429,8.546290,8.546290e-03,-8.546290e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032183,6.373175,2.172317,8.545577,8.545577e-03,-8.545577e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032192,6.358554,2.186227,8.544865,8.544865e-03,-8.544865e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032200,6.343912,2.200156,8.544153,8.544153e-03,-8.544153e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032208,6.329250,2.214106,8.543441,8.543441e-03,-8.543441e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032217,6.314568,2.228077,8.542730,8.542730e-03,-8.542730e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032225,6.299865,2.242067,8.542018,8.542018e-03,-8.542018e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032233,6.285143,2.256078,8.541306,8.541306e-03,-8.541306e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032242,6.270400,2.270109,8.540594,8.540594e-03,-8.540594e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032250,6.255638,2.284159,8.539883,8.539883e-03,-8.539883e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032258,6.240856,2.298229,8.539171,8.539171e-03,-8.539171e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032267,6.226055,2.312319,8.538459,8.538459e-03,-8.538459e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032275,6.211235,2.326428,8.537748,8.537748e-03,-8.537748e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032283,6.196396,2.340556,8.537037,8.537037e-03,-8.537037e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032292,6.181537,2.354703,8.536325,8.536325e-03,-8.536325e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032300,6.166660,2.368869,8.535614,8.535614e-03,-8.535614e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032308,6.151764,2.383054,8.534903,8.534903e-03,-8.534903e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032317,6.136849,2.397257,8.534191,8.534191e-03,-8.534191e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032325,6.121916,2.411479,8.533480,8.533480e-03,-8.533480e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032333,6.106965,2.425719,8.532769,8.532769e-03,-8.532769e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032342,6.091995,2.439978,8.532058,8.532058e-03,-8.532058e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032350,6.077008,2.454254,8.531347,8.531347e-03,-8.531347e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032358,6.062003,2.468549,8.530636,8.530636e-03,-8.530636e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032367,6.046980,2.482861,8.529926,8.529926e-03,-8.529926e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032375,6.031939,2.497191,8.529215,8.529215e-03,-8.529215e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032383,6.016881,2.511538,8.528504,8.528504e-03,-8.528504e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032392,6.001806,2.525902,8.527793,8.527793e-03,-8.527793e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032400,5.986713,2.540284,8.527083,8.527083e-03,-8.527083e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032408,5.971604,2.554683,8.526372,8.526372e-03,-8.526372e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032417,5.956478,2.569099,8.525662,8.525662e-03,-8.525662e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032425,5.941335,2.583531,8.524951,8.524951e-03,-8.524951e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032433,5.926176,2.597980,8.524241,8.524241e-03,-8.524241e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032442,5.911000,2.612446,8.523531,8.523531e-03,-8.523531e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032450,5.895808,2.626928,8.522821,8.522821e-03,-8.522821e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032458,5.880600,2.641426,8.522110,8.522110e-03,-8.522110e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032467,5.865376,2.655939,8.521400,8.521400e-03,-8.521400e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032475,5.850136,2.670469,8.520690,8.520690e-03,-8.520690e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032483,5.834880,2.685015,8.519980,8.519980e-03,-8.519980e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032492,5.819609,2.699576,8.519270,8.519270e-03,-8.519270e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032500,5.804323,2.714153,8.518560,8.518560e-03,-8.518560e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032508,5.789021,2.728744,8.517851,8.517851e-03,-8.517851e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032517,5.773704,2.743351,8.517141,8.517141e-03,-8.517141e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032525,5.758372,2.757973,8.516431,8.516431e-03,-8.516431e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032533,5.743026,2.772610,8.515721,8.515721e-03,-8.515721e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032542,5.727665,2.787262,8.515012,8.515012e-03,-8.515012e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032550,5.712289,2.801928,8.514302,8.514302e-03,-8.514302e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032558,5.696900,2.816608,8.513593,8.513593e-03,-8.513593e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032567,5.681495,2.831303,8.512884,8.512884e-03,-8.512884e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032575,5.666077,2.846012,8.512174,8.512174e-03,-8.512174e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032583,5.650645,2.860734,8.511465,8.511465e-03,-8.511465e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032592,5.635200,2.875471,8.510756,8.510756e-03,-8.510756e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032600,5.619740,2.890221,8.510046,8.510046e-03,-8.510046e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032608,5.604268,2.904985,8.509337,8.509337e-03,-8.509337e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032617,5.588781,2.919762,8.508628,8.508628e-03,-8.508628e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032625,5.573282,2.934552,8.507919,8.507919e-03,-8.507919e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032633,5.557770,2.949355,8.507210,8.507210e-03,-8.507210e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032642,5.542245,2.964171,8.506502,8.506502e-03,-8.506502e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032650,5.526707,2.979000,8.505793,8.505793e-03,-8.505793e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032658,5.511157,2.993842,8.505084,8.505084e-03,-8.505084e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032667,5.495594,3.008696,8.504375,8.504375e-03,-8.504375e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
0.032675,5.480020,3.023562,8.503667,8.503667e-03,-8.503667e-03,-1.000000e-12,-1.000000e-12,-1.000000e-12,-1.000000e-12
