Time,InputA,InputB,Output
0.011098,0.000000,0.000000,-0.672641
0.011099,0.000000,0.000000,-0.672641
0.011100,5.000000,5.000000,-5.661445
0.011101,5.000000,5.000000,-5.661445
0.011102,5.000000,5.000000,-5.661445
0.011103,5.000000,5.000000,-5.661445
0.011104,5.000000,5.000000,-5.661445
0.011105,5.000000,5.000000,-5.661445
0.011106,5.000000,5.000000,-5.661445
0.011107,5.000000,5.000000,-5.661445
0.011108,5.000000,5.000000,-5.661445
0.011109,5.000000,5.000000,-5.661445
0.011110,5.000000,5.000000,-5.661445
0.011111,5.000000,5.000000,-5.661445
0.011112,5.000000,5.000000,-5.661445
0.011113,5.000000,5.000000,-5.661445
0.011114,5.000000,5.000000,-5.661445
0.011115,5.000000,5.000000,-5.661445
0.011116,5.000000,5.000000,-5.661445
0.011117,5.000000,5.000000,-5.661445
0.011118,5.000000,5.000000,-5.661445
0.011119,5.000000,5.000000,-5.661445
0.011120,5.000000,5.000000,-5.661445
0.011121,5.000000,5.000000,-5.661445
0.011122,5.000000,5.000000,-5.661445
0.011123,5.000000,5.000000,-5.661445
0.011124,5.000000,5.000000,-5.661445
0.011125,5.000000,5.000000,-5.661445
0.011126,5.000000,5.000000,-5.661445
0.011127,5.000000,5.000000,-5.661445
0.011128,5.000000,5.000000,-5.661445
0.011129,5.000000,5.000000,-5.661445
0.011130,5.000000,5.000000,-5.661445
0.011131,5.000000,5.000000,-5.661445
0.011132,5.000000,5.000000,-5.661445
0.011133,5.000000,5.000000,-5.661445
0.011134,5.000000,5.000000,-5.661445
0.011135,5.000000,5.000000,-5.661445
0.011136,5.000000,5.000000,-5.661445
0.011137,5.000000,5.000000,-5.661445
0.011138,5.000000,5.000000,-5.661445
0.011139,5.000000,5.000000,-5.661445
0.011140,5.000000,5.000000,-5.661445
0.011141,5.000000,5.000000,-5.661445
0.011142,5.000000,5.000000,-5.661445
0.011143,5.000000,5.000000,-5.661445
0.011144,5.000000,5.000000,-5.661445
0.011145,5.000000,5.000000,-5.661445
0.011146,5.000000,5.000000,-5.661445
0.011147,5.000000,5.000000,-5.661445
0.011148,5.000000,5.000000,-5.661445
0.011149,5.000000,5.000000,-5.661445
0.011150,0.000000,5.000000,-3.167043
0.011151,0.000000,5.000000,-3.167043
0.011152,0.000000,5.000000,-3.167043
0.011153,0.000000,5.000000,-3.167043
0.011154,0.000000,5.000000,-3.167043
0.011155,0.000000,5.000000,-3.167043
0.011156,0.000000,5.000000,-3.167043
0.011157,0.000000,5.000000,-3.167043
0.011158,0.000000,5.000000,-3.167043
0.011159,0.000000,5.000000,-3.167043
0.011160,0.000000,5.000000,-3.167043
0.011161,0.000000,5.000000,-3.167043
0.011162,0.000000,5.000000,-3.167043
0.011163,0.000000,5.000000,-3.167043
0.011164,0.000000,5.000000,-3.167043
0.011165,0.000000,5.000000,-3.167043
0.011166,0.000000,5.000000,-3.167043
0.011167,0.000000,5.000000,-3.167043
0.011168,0.000000,5.000000,-3.167043
0.011169,0.000000,5.000000,-3.167043
0.011170,0.000000,5.000000,-3.167043
0.011171,0.000000,5.000000,-3.167043
0.011172,0.000000,5.000000,-3.167043
0.011173,0.000000,5.000000,-3.167043
0.011174,0.000000,5.000000,-3.167043
0.011175,0.000000,0.000000,-0.672641
0.011176,0.000000,0.000000,-0.672641
0.011177,0.000000,0.000000,-0.672641
0.011178,0.000000,0.000000,-0.672641
0.011179,0.000000,0.000000,-0.672641
0.011180,0.000000,0.000000,-0.672641
0.011181,0.000000,0.000000,-0.672641
0.011182,0.000000,0.000000,-0.672641
0.011183,0.000000,0.000000,-0.672641
0.011184,0.000000,0.000000,-0.672641
0.011185,0.000000,0.000000,-0.672641
0.011186,0.000000,0.000000,-0.672641
0.011187,0.000000,0.000000,-0.672641
0.011188,0.000000,0.000000,-0.672641
0.011189,0.000000,0.000000,-0.672641
0.011190,0.000000,0.000000,-0.672641
0.011191,0.000000,0.000000,-0.672641
0.011192,0.000000,0.000000,-0.672641
0.011193,0.000000,0.000000,-0.672641
0.011194,0.000000,0.000000,-0.672641
0.011195,0.000000,0.000000,-0.672641
0.011196,0.000000,0.000000,-0.672641
0.011197,0.000000,0.000000,-0.672641
0.011198,0.000000,0.000000,-0.672641
0.011199,0.000000,0.000000,-0.672641
0.011200,5.000000,0.000000,-3.167043
0.011201,5.000000,0.000000,-3.167043
0.011202,5.000000,0.000000,-3.167043
0.011203,5.000000,0.000000,-3.167043
0.011204,5.000000,0.000000,-3.167043
0.011205,5.000000,0.000000,-3.167043
0.011206,5.000000,0.000000,-3.167043
0.011207,5.000000,0.000000,-3.167043
0.011208,5.000000,0.000000,-3.167043
0.011209,5.000000,0.000000,-3.167043
0.011210,5.000000,0.000000,-3.167043
0.011211,5.000000,0.000000,-3.167043
0.011212,5.000000,0.000000,-3.167043
0.011213,5.000000,0.000000,-3.167043
0.011214,5.000000,0.000000,-3.167043
0.011215,5.000000,0.000000,-3.167043
0.011216,5.000000,0.000000,-3.167043
0.011217,5.000000,0.000000,-3.167043
0.011218,5.000000,0.000000,-3.167043
0.011219,5.000000,0.000000,-3.167043
0.011220,5.000000,0.000000,-3.167043
0.011221,5.000000,0.000000,-3.167043
0.011222,5.000000,0.000000,-3.167043
0.011223,5.000000,0.000000,-3.167043
0.011224,5.000000,0.000000,-3.167043
0.011225,5.000000,0.000000,-3.167043
0.011226,5.000000,0.000000,-3.167043
0.011227,5.000000,0.000000,-3.167043
0.011228,5.000000,0.000000,-3.167043
0.011229,5.000000,0.000000,-3.167043
0.011230,5.000000,0.000000,-3.167043
0.011231,5.000000,0.000000,-3.167043
0.011232,5.000000,0.000000,-3.167043
0.011233,5.000000,0.000000,-3.167043
0.011234,5.000000,0.000000,-3.167043
0.011235,5.000000,0.000000,-3.167043
0.011236,5.000000,0.000000,-3.167043
0.011237,5.000000,0.000000,-3.167043
0.011238,5.000000,0.000000,-3.167043
0.011239,5.000000,0.000000,-3.167043
0.011240,5.000000,0.000000,-3.167043
0.011241,5.000000,0.000000,-3.167043
0.011242,5.000000,0.000000,-3.167043
0.011243,5.000000,0.000000,-3.167043
0.011244,5.000000,0.000000,-3.167043
0.011245,5.000000,0.000000,-3.167043
0.011246,5.000000,0.000000,-3.167043
0.011247,5.000000,0.000000,-3.167043
0.011248,5.000000,0.000000,-3.167043
0.011249,5.000000,0.000000,-3.167043
0.011250,0.000000,5.000000,-3.167043
0.011251,0.000000,5.000000,-3.167043
0.011252,0.000000,5.000000,-3.167043
0.011253,0.000000,5.000000,-3.167043
0.011254,0.000000,5.000000,-3.167043
0.011255,0.000000,5.000000,-3.167043
0.011256,0.000000,5.000000,-3.167043
0.011257,0.000000,5.000000,-3.167043
0.011258,0.000000,5.000000,-3.167043
0.011259,0.000000,5.000000,-3.167043
0.011260,0.000000,5.000000,-3.167043
0.011261,0.000000,5.000000,-3.167043
0.011262,0.000000,5.000000,-3.167043
0.011263,0.000000,5.000000,-3.167043
0.011264,0.000000,5.000000,-3.167043
0.011265,0.000000,5.000000,-3.167043
0.011266,0.000000,5.000000,-3.167043
0.011267,0.000000,5.000000,-3.167043
0.011268,0.000000,5.000000,-3.167043
0.011269,0.000000,5.000000,-3.167043
0.011270,0.000000,5.000000,-3.167043
0.011271,0.000000,5.000000,-3.167043
0.011272,0.000000,5.000000,-3.167043
0.011273,0.000000,5.000000,-3.167043
0.011274,0.000000,5.000000,-3.167043
0.011275,0.000000,5.000000,-3.167043
0.011276,0.000000,5.000000,-3.167043
0.011277,0.000000,5.000000,-3.167043
0.011278,0.000000,5.000000,-3.167043
0.011279,0.000000,5.000000,-3.167043
0.011280,0.000000,5.000000,-3.167043
0.011281,0.000000,5.000000,-3.167043
0.011282,0.000000,5.000000,-3.167043
0.011283,0.000000,5.000000,-3.167043
0.011284,0.000000,5.000000,-3.167043
0.011285,0.000000,5.000000,-3.167043
0.011286,0.000000,5.000000,-3.167043
0.011287,0.000000,5.000000,-3.167043
0.011288,0.000000,5.000000,-3.167043
0.011289,0.000000,5.000000,-3.167043
0.011290,0.000000,5.000000,-3.167043
0.011291,0.000000,5.000000,-3.167043
0.011292,0.000000,5.000000,-3.167043
0.011293,0.000000,5.000000,-3.167043
0.011294,0.000000,5.000000,-3.167043
0.011295,0.000000,5.000000,-3.167043
0.011296,0.000000,5.000000,-3.167043
0.011297,0.000000,5.000000,-3.167043
0.011298,0.000000,5.000000,-3.167043
0.011299,0.000000,5.000000,-3.167043
0.011300,5.000000,5.000000,-5.661445
0.011301,5.000000,5.000000,-5.661445
0.011302,5.000000,5.000000,-5.661445
0.011303,5.000000,5.000000,-5.661445
0.011304,5.000000,5.000000,-5.661445
0.011305,5.000000,5.000000,-5.661445
0.011306,5.000000,5.000000,-5.661445
0.011307,5.000000,5.000000,-5.661445
0.011308,5.000000,5.000000,-5.661445
0.011309,5.000000,5.000000,-5.661445
0.011310,5.000000,5.000000,-5.661445
0.011311,5.000000,5.000000,-5.661445
0.011312,5.000000,5.000000,-5.661445
0.011313,5.000000,5.000000,-5.661445
0.011314,5.000000,5.000000,-5.661445
0.011315,5.000000,5.000000,-5.661445
0.011316,5.000000,5.000000,-5.661445
0.011317,5.000000,5.000000,-5.661445
0.011318,5.000000,5.000000,-5.661445
0.011319,5.000000,5.000000,-5.661445
0.011320,5.000000,5.000000,-5.661445
0.011321,5.000000,5.000000,-5.661445
0.011322,5.000000,5.000000,-5.661445
0.011323,5.000000,5.000000,-5.661445
0.011324,5.000000,5.000000,-5.661445
0.011325,5.000000,0.000000,-3.167043
0.011326,5.000000,0.000000,-3.167043
0.011327,5.000000,0.000000,-3.167043
0.011328,5.000000,0.000000,-3.167043
0.011329,5.000000,0.000000,-3.167043
0.011330,5.000000,0.000000,-3.167043
0.011331,5.000000,0.000000,-3.167043
0.011332,5.000000,0.000000,-3.167043
0.011333,5.000000,0.000000,-3.167043
0.011334,5.000000,0.000000,-3.167043
0.011335,5.000000,0.000000,-3.167043
0.011336,5.000000,0.000000,-3.167043
0.011337,5.000000,0.000000,-3.167043
0.011338,5.000000,0.000000,-3.167043
0.011339,5.000000,0.000000,-3.167043
0.011340,5.000000,0.000000,-3.167043
0.011341,5.000000,0.000000,-3.167043
0.011342,5.000000,0.000000,-3.167043
0.011343,5.000000,0.000000,-3.167043
0.011344,5.000000,0.000000,-3.167043
0.011345,5.000000,0.000000,-3.167043
0.011346,5.000000,0.000000,-3.167043
0.011347,5.000000,0.000000,-3.167043
0.011348,5.000000,0.000000,-3.167043
0.011349,5.000000,0.000000,-3.167043
0.011350,0.000000,0.000000,-0.672641
0.011351,0.000000,0.000000,-0.672641
0.011352,0.000000,0.000000,-0.672641
0.011353,0.000000,0.000000,-0.672641
0.011354,0.000000,0.000000,-0.672641
0.011355,0.000000,0.000000,-0.672641
0.011356,0.000000,0.000000,-0.672641
0.011357,0.000000,0.000000,-0.672641
0.011358,0.000000,0.000000,-0.672641
0.011359,0.000000,0.000000,-0.672641
0.011360,0.000000,0.000000,-0.672641
0.011361,0.000000,0.000000,-0.672641
0.011362,0.000000,0.000000,-0.672641
0.011363,0.000000,0.000000,-0.672641
0.011364,0.000000,0.000000,-0.672641
0.011365,0.000000,0.000000,-0.672641
0.011366,0.000000,0.000000,-0.672641
0.011367,0.000000,0.000000,-0.672641
0.011368,0.000000,0.000000,-0.672641
0.011369,0.000000,0.000000,-0.672641
0.011370,0.000000,0.000000,-0.672641
0.011371,0.000000,0.000000,-0.672641
0.011372,0.000000,0.000000,-0.672641
0.011373,0.000000,0.000000,-0.672641
0.011374,0.000000,0.000000,-0.672641
0.011375,0.000000,0.000000,-0.672641
0.011376,0.000000,0.000000,-0.672641
0.011377,0.000000,0.000000,-0.672641
0.011378,0.000000,0.000000,-0.672641
0.011379,0.000000,0.000000,-0.672641
0.011380,0.000000,0.000000,-0.672641
0.011381,0.000000,0.000000,-0.672641
0.011382,0.000000,0.000000,-0.672641
0.011383,0.000000,0.000000,-0.672641
0.011384,0.000000,0.000000,-0.672641
0.011385,0.000000,0.000000,-0.672641
0.011386,0.000000,0.000000,-0.672641
0.011387,0.000000,0.000000,-0.672641
0.011388,0.000000,0.000000,-0.672641
0.011389,0.000000,0.000000,-0.672641
0.011390,0.000000,0.000000,-0.672641
0.011391,0.000000,0.000000,-0.672641
0.011392,0.000000,0.000000,-0.672641
0.011393,0.000000,0.000000,-0.672641
0.011394,0.000000,0.000000,-0.672641
0.011395,0.000000,0.000000,-0.672641
0.011396,0.000000,0.000000,-0.672641
0.011397,0.000000,0.000000,-0.672641
0.011398,0.000000,0.000000,-0.672641
0.011399,0.000000,0.000000,-0.672641
0.011400,5.000000,5.000000,-5.661445
0.011401,5.000000,5.000000,-5.661445
0.011402,5.000000,5.000000,-5.661445
0.011403,5.000000,5.000000,-5.661445
0.011404,5.000000,5.000000,-5.661445
0.011405,5.000000,5.000000,-5.661445
0.011406,5.000000,5.000000,-5.661445
0.011407,5.000000,5.000000,-5.661445
0.011408,5.000000,5.000000,-5.661445
0.011409,5.000000,5.000000,-5.661445
0.011410,5.000000,5.000000,-5.661445
0.011411,5.000000,5.000000,-5.661445
0.011412,5.000000,5.000000,-5.661445
0.011413,5.000000,5.000000,-5.661445
0.011414,5.000000,5.000000,-5.661445
0.011415,5.000000,5.000000,-5.661445
0.011416,5.000000,5.000000,-5.661445
0.011417,5.000000,5.000000,-5.661445
0.011418,5.000000,5.000000,-5.661445
0.011419,5.000000,5.000000,-5.661445
0.011420,5.000000,5.000000,-5.661445
0.011421,5.000000,5.000000,-5.661445
0.011422,5.000000,5.000000,-5.661445
0.011423,5.000000,5.000000,-5.661445
0.011424,5.000000,5.000000,-5.661445
0.011425,5.000000,5.000000,-5.661445
0.011426,5.000000,5.000000,-5.661445
0.011427,5.000000,5.000000,-5.661445
0.011428,5.000000,5.000000,-5.661445
0.011429,5.000000,5.000000,-5.661445
0.011430,5.000000,5.000000,-5.661445
0.011431,5.000000,5.000000,-5.661445
0.011432,5.000000,5.000000,-5.661445
0.011433,5.000000,5.000000,-5.661445
0.011434,5.000000,5.000000,-5.661445
0.011435,5.000000,5.000000,-5.661445
0.011436,5.000000,5.000000,-5.661445
0.011437,5.000000,5.000000,-5.661445
0.011438,5.000000,5.000000,-5.661445
0.011439,5.000000,5.000000,-5.661445
0.011440,5.000000,5.000000,-5.661445
0.011441,5.000000,5.000000,-5.661445
0.011442,5.000000,5.000000,-5.661445
0.011443,5.000000,5.000000,-5.661445
0.011444,5.000000,5.000000,-5.661445
0.011445,5.000000,5.000000,-5.661445
0.011446,5.000000,5.000000,-5.661445
0.011447,5.000000,5.000000,-5.661445
0.011448,5.000000,5.000000,-5.661445
0.011449,5.000000,5.000000,-5.661445
0.011450,0.000000,5.000000,-3.167043
0.011451,0.000000,5.000000,-3.167043
0.011452,0.000000,5.000000,-3.167043
0.011453,0.000000,5.000000,-3.167043
0.011454,0.000000,5.000000,-3.167043
0.011455,0.000000,5.000000,-3.167043
0.011456,0.000000,5.000000,-3.167043
0.011457,0.000000,5.000000,-3.167043
0.011458,0.000000,5.000000,-3.167043
0.011459,0.000000,5.000000,-3.167043
0.011460,0.000000,5.000000,-3.167043
0.011461,0.000000,5.000000,-3.167043
0.011462,0.000000,5.000000,-3.167043
0.011463,0.000000,5.000000,-3.167043
0.011464,0.000000,5.000000,-3.167043
0.011465,0.000000,5.000000,-3.167043
0.011466,0.000000,5.000000,-3.167043
0.011467,0.000000,5.000000,-3.167043
0.011468,0.000000,5.000000,-3.167043
0.011469,0.000000,5.000000,-3.167043
0.011470,0.000000,5.000000,-3.167043
0.011471,0.000000,5.000000,-3.167043
0.011472,0.000000,5.000000,-3.167043
0.011473,0.000000,5.000000,-3.167043
0.011474,0.000000,5.000000,-3.167043
0.011475,0.000000,0.000000,-0.672641
0.011476,0.000000,0.000000,-0.672641
0.011477,0.000000,0.000000,-0.672641
0.011478,0.000000,0.000000,-0.672641
0.011479,0.000000,0.000000,-0.672641
0.011480,0.000000,0.000000,-0.672641
0.011481,0.000000,0.000000,-0.672641
0.011482,0.000000,0.000000,-0.672641
0.011483,0.000000,0.000000,-0.672641
0.011484,0.000000,0.000000,-0.672641
0.011485,0.000000,0.000000,-0.672641
0.011486,0.000000,0.000000,-0.672641
0.011487,0.000000,0.000000,-0.672641
0.011488,0.000000,0.000000,-0.672641
0.011489,0.000000,0.000000,-0.672641
0.011490,0.000000,0.000000,-0.672641
0.011491,0.000000,0.000000,-0.672641
0.011492,0.000000,0.000000,-0.672641
0.011493,0.000000,0.000000,-0.672641
0.011494,0.000000,0.000000,-0.672641
0.011495,0.000000,0.000000,-0.672641
0.011496,0.000000,0.000000,-0.672641
0.011497,0.000000,0.000000,-0.672641
0.011498,0.000000,0.000000,-0.672641
0.011499,0.000000,0.000000,-0.672641
0.011500,5.000000,0.000000,-3.167043
0.011501,5.000000,0.000000,-3.167043
0.011502,5.000000,0.000000,-3.167043
0.011503,5.000000,0.000000,-3.167043
0.011504,5.000000,0.000000,-3.167043
0.011505,5.000000,0.000000,-3.167043
0.011506,5.000000,0.000000,-3.167043
0.011507,5.000000,0.000000,-3.167043
0.011508,5.000000,0.000000,-3.167043
0.011509,5.000000,0.000000,-3.167043
0.011510,5.000000,0.000000,-3.167043
0.011511,5.000000,0.000000,-3.167043
0.011512,5.000000,0.000000,-3.167043
0.011513,5.000000,0.000000,-3.167043
0.011514,5.000000,0.000000,-3.167043
0.011515,5.000000,0.000000,-3.167043
0.011516,5.000000,0.000000,-3.167043
0.011517,5.000000,0.000000,-3.167043
0.011518,5.000000,0.000000,-3.167043
0.011519,5.000000,0.000000,-3.167043
0.011520,5.000000,0.000000,-3.167043
0.011521,5.000000,0.000000,-3.167043
0.011522,5.000000,0.000000,-3.167043
0.011523,5.000000,0.000000,-3.167043
0.011524,5.000000,0.000000,-3.167043
0.011525,5.000000,0.000000,-3.167043
0.011526,5.000000,0.000000,-3.167043
0.011527,5.000000,0.000000,-3.167043
0.011528,5.000000,0.000000,-3.167043
0.011529,5.000000,0.000000,-3.167043
0.011530,5.000000,0.000000,-3.167043
0.011531,5.000000,0.000000,-3.167043
0.011532,5.000000,0.000000,-3.167043
0.011533,5.000000,0.000000,-3.167043
0.011534,5.000000,0.000000,-3.167043
0.011535,5.000000,0.000000,-3.167043
0.011536,5.000000,0.000000,-3.167043
0.011537,5.000000,0.000000,-3.167043
0.011538,5.000000,0.000000,-3.167043
0.011539,5.000000,0.000000,-3.167043
0.011540,5.000000,0.000000,-3.167043
0.011541,5.000000,0.000000,-3.167043
0.011542,5.000000,0.000000,-3.167043
0.011543,5.000000,0.000000,-3.167043
0.011544,5.000000,0.000000,-3.167043
0.011545,5.000000,0.000000,-3.167043
0.011546,5.000000,0.000000,-3.167043
0.011547,5.000000,0.000000,-3.167043
0.011548,5.000000,0.000000,-3.167043
0.011549,5.000000,0.000000,-3.167043
0.011550,0.000000,5.000000,-3.167043
0.011551,0.000000,5.000000,-3.167043
0.011552,0.000000,5.000000,-3.167043
0.011553,0.000000,5.000000,-3.167043
0.011554,0.000000,5.000000,-3.167043
0.011555,0.000000,5.000000,-3.167043
0.011556,0.000000,5.000000,-3.167043
0.011557,0.000000,5.000000,-3.167043
0.011558,0.000000,5.000000,-3.167043
0.011559,0.000000,5.000000,-3.167043
0.011560,0.000000,5.000000,-3.167043
0.011561,0.000000,5.000000,-3.167043
0.011562,0.000000,5.000000,-3.167043
0.011563,0.000000,5.000000,-3.167043
0.011564,0.000000,5.000000,-3.167043
0.011565,0.000000,5.000000,-3.167043
0.011566,0.000000,5.000000,-3.167043
0.011567,0.000000,5.000000,-3.167043
0.011568,0.000000,5.000000,-3.167043
0.011569,0.000000,5.000000,-3.167043
0.011570,0.000000,5.000000,-3.167043
0.011571,0.000000,5.000000,-3.167043
0.011572,0.000000,5.000000,-3.167043
0.011573,0.000000,5.000000,-3.167043
0.011574,0.000000,5.000000,-3.167043
0.011575,0.000000,5.000000,-3.167043
0.011576,0.000000,5.000000,-3.167043
0.011577,0.000000,5.000000,-3.167043
0.011578,0.000000,5.000000,-3.167043
0.011579,0.000000,5.000000,-3.167043
0.011580,0.000000,5.000000,-3.167043
0.011581,0.000000,5.000000,-3.167043
0.011582,0.000000,5.000000,-3.167043
0.011583,0.000000,5.000000,-3.167043
0.011584,0.000000,5.000000,-3.167043
0.011585,0.000000,5.000000,-3.167043
0.011586,0.000000,5.000000,-3.167043
0.011587,0.000000,5.000000,-3.167043
0.011588,0.000000,5.000000,-3.167043
0.011589,0.000000,5.000000,-3.167043
0.011590,0.000000,5.000000,-3.167043
0.011591,0.000000,5.000000,-3.167043
0.011592,0.000000,5.000000,-3.167043
0.011593,0.000000,5.000000,-3.167043
0.011594,0.000000,5.000000,-3.167043
0.011595,0.000000,5.000000,-3.167043
0.011596,0.000000,5.000000,-3.167043
0.011597,0.000000,5.000000,-3.167043
0.011598,0.000000,5.000000,-3.167043
0.011599,0.000000,5.000000,-3.167043
0.011600,5.000000,5.000000,-5.661445
0.011601,5.000000,5.000000,-5.661445
0.011602,5.000000,5.000000,-5.661445
0.011603,5.000000,5.000000,-5.661445
0.011604,5.000000,5.000000,-5.661445
0.011605,5.000000,5.000000,-5.661445
0.011606,5.000000,5.000000,-5.661445
0.011607,5.000000,5.000000,-5.661445
0.011608,5.000000,5.000000,-5.661445
0.011609,5.000000,5.000000,-5.661445
0.011610,5.000000,5.000000,-5.661445
0.011611,5.000000,5.000000,-5.661445
0.011612,5.000000,5.000000,-5.661445
0.011613,5.000000,5.000000,-5.661445
0.011614,5.000000,5.000000,-5.661445
0.011615,5.000000,5.000000,-5.661445
0.011616,5.000000,5.000000,-5.661445
0.011617,5.000000,5.000000,-5.661445
0.011618,5.000000,5.000000,-5.661445
0.011619,5.000000,5.000000,-5.661445
0.011620,5.000000,5.000000,-5.661445
0.011621,5.000000,5.000000,-5.661445
0.011622,5.000000,5.000000,-5.661445
0.011623,5.000000,5.000000,-5.661445
0.011624,5.000000,5.000000,-5.661445
0.011625,5.000000,0.000000,-3.167043
0.011626,5.000000,0.000000,-3.167043
0.011627,5.000000,0.000000,-3.167043
0.011628,5.000000,0.000000,-3.167043
0.011629,5.000000,0.000000,-3.167043
0.011630,5.000000,0.000000,-3.167043
0.011631,5.000000,0.000000,-3.167043
0.011632,5.000000,0.000000,-3.167043
0.011633,5.000000,0.000000,-3.167043
0.011634,5.000000,0.000000,-3.167043
0.011635,5.000000,0.000000,-3.167043
0.011636,5.000000,0.000000,-3.167043
0.011637,5.000000,0.000000,-3.167043
0.011638,5.000000,0.000000,-3.167043
0.011639,5.000000,0.000000,-3.167043
0.011640,5.000000,0.000000,-3.167043
0.011641,5.000000,0.000000,-3.167043
0.011642,5.000000,0.000000,-3.167043
0.011643,5.000000,0.000000,-3.167043
0.011644,5.000000,0.000000,-3.167043
0.011645,5.000000,0.000000,-3.167043
0.011646,5.000000,0.000000,-3.167043
0.011647,5.000000,0.000000,-3.167043
0.011648,5.000000,0.000000,-3.167043
0.011649,5.000000,0.000000,-3.167043
0.011650,0.000000,0.000000,-0.672641
0.011651,0.000000,0.000000,-0.672641
0.011652,0.000000,0.000000,-0.672641
0.011653,0.000000,0.000000,-0.672641
0.011654,0.000000,0.000000,-0.672641
0.011655,0.000000,0.000000,-0.672641
0.011656,0.000000,0.000000,-0.672641
0.011657,0.000000,0.000000,-0.672641
0.011658,0.000000,0.000000,-0.672641
0.011659,0.000000,0.000000,-0.672641
0.011660,0.000000,0.000000,-0.672641
0.011661,0.000000,0.000000,-0.672641
0.011662,0.000000,0.000000,-0.672641
0.011663,0.000000,0.000000,-0.672641
0.011664,0.000000,0.000000,-0.672641
0.011665,0.000000,0.000000,-0.672641
0.011666,0.000000,0.000000,-0.672641
0.011667,0.000000,0.000000,-0.672641
0.011668,0.000000,0.000000,-0.672641
0.011669,0.000000,0.000000,-0.672641
0.011670,0.000000,0.000000,-0.672641
0.011671,0.000000,0.000000,-0.672641
0.011672,0.000000,0.000000,-0.672641
0.011673,0.000000,0.000000,-0.672641
0.011674,0.000000,0.000000,-0.672641
0.011675,0.000000,0.000000,-0.672641
0.011676,0.000000,0.000000,-0.672641
0.011677,0.000000,0.000000,-0.672641
0.011678,0.000000,0.000000,-0.672641
0.011679,0.000000,0.000000,-0.672641
0.011680,0.000000,0.000000,-0.672641
0.011681,0.000000,0.000000,-0.672641
0.011682,0.000000,0.000000,-0.672641
0.011683,0.000000,0.000000,-0.672641
0.011684,0.000000,0.000000,-0.672641
0.011685,0.000000,0.000000,-0.672641
0.011686,0.000000,0.000000,-0.672641
0.011687,0.000000,0.000000,-0.672641
0.011688,0.000000,0.000000,-0.672641
0.011689,0.000000,0.000000,-0.672641
0.011690,0.000000,0.000000,-0.672641
0.011691,0.000000,0.000000,-0.672641
0.011692,0.000000,0.000000,-0.672641
0.011693,0.000000,0.000000,-0.672641
0.011694,0.000000,0.000000,-0.672641
0.011695,0.000000,0.000000,-0.672641
0.011696,0.000000,0.000000,-0.672641
0.011697,0.000000,0.000000,-0.672641
0.011698,0.000000,0.000000,-0.672641
0.011699,0.000000,0.000000,-0.672641
0.011700,5.000000,5.000000,-5.661445
0.011701,5.000000,5.000000,-5.661445
0.011702,5.000000,5.000000,-5.661445
0.011703,5.000000,5.000000,-5.661445
0.011704,5.000000,5.000000,-5.661445
0.011705,5.000000,5.000000,-5.661445
0.011706,5.000000,5.000000,-5.661445
0.011707,5.000000,5.000000,-5.661445
0.011708,5.000000,5.000000,-5.661445
0.011709,5.000000,5.000000,-5.661445
0.011710,5.000000,5.000000,-5.661445
0.011711,5.000000,5.000000,-5.661445
0.011712,5.000000,5.000000,-5.661445
0.011713,5.000000,5.000000,-5.661445
0.011714,5.000000,5.000000,-5.661445
0.011715,5.000000,5.000000,-5.661445
0.011716,5.000000,5.000000,-5.661445
0.011717,5.000000,5.000000,-5.661445
0.011718,5.000000,5.000000,-5.661445
0.011719,5.000000,5.000000,-5.661445
0.011720,5.000000,5.000000,-5.661445
0.011721,5.000000,5.000000,-5.661445
0.011722,5.000000,5.000000,-5.661445
0.011723,5.000000,5.000000,-5.661445
0.011724,5.000000,5.000000,-5.661445
0.011725,5.000000,5.000000,-5.661445
0.011726,5.000000,5.000000,-5.661445
0.011727,5.000000,5.000000,-5.661445
0.011728,5.000000,5.000000,-5.661445
0.011729,5.000000,5.000000,-5.661445
0.011730,5.000000,5.000000,-5.661445
0.011731,5.000000,5.000000,-5.661445
0.011732,5.000000,5.000000,-5.661445
0.011733,5.000000,5.000000,-5.661445
0.011734,5.000000,5.000000,-5.661445
0.011735,5.000000,5.000000,-5.661445
0.011736,5.000000,5.000000,-5.661445
0.011737,5.000000,5.000000,-5.661445
0.011738,5.000000,5.000000,-5.661445
0.011739,5.000000,5.000000,-5.661445
0.011740,5.000000,5.000000,-5.661445
0.011741,5.000000,5.000000,-5.661445
0.011742,5.000000,5.000000,-5.661445
0.011743,5.000000,5.000000,-5.661445
0.011744,5.000000,5.000000,-5.661445
0.011745,5.000000,5.000000,-5.661445
0.011746,5.000000,5.000000,-5.661445
0.011747,5.000000,5.000000,-5.661445
0.011748,5.000000,5.000000,-5.661445
0.011749,5.000000,5.000000,-5.661445
0.011750,0.000000,5.000000,-3.167043
0.011751,0.000000,5.000000,-3.167043
0.011752,0.000000,5.000000,-3.167043
0.011753,0.000000,5.000000,-3.167043
0.011754,0.000000,5.000000,-3.167043
0.011755,0.000000,5.000000,-3.167043
0.011756,0.000000,5.000000,-3.167043
0.011757,0.000000,5.000000,-3.167043
0.011758,0.000000,5.000000,-3.167043
0.011759,0.000000,5.000000,-3.167043
0.011760,0.000000,5.000000,-3.167043
0.011761,0.000000,5.000000,-3.167043
0.011762,0.000000,5.000000,-3.167043
0.011763,0.000000,5.000000,-3.167043
